outcome,strategy,feature,orientation,mode,quantile,threshold_high,threshold_low,rho_dev,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_up_calls,dev2023_24_down_calls,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,val2025_n,val2025_coverage_pct,val2025_up_calls,val2025_down_calls,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,confirm2026_n,confirm2026_coverage_pct,confirm2026_up_calls,confirm2026_down_calls,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,min_holdout_exact_pct,min_holdout_sign_pct,mean_holdout_coverage_pct
open_to_close,v3_vix_gate,vix_open,-1,both,0.85,-11.369999885559082,-15.56999969482422,-0.018337,104,30.5,61,43,43.27,81,55.56,112,45.34,59,53,45.54,93,54.84,81,51.59,40,41,39.51,65,49.23,39.51,49.23,48.465
open_to_close,v3_vix_agree,vix_range_pct,-1,upper,0.6,-8.734407064057589,,-0.018698,70,20.53,70,0,40.0,52,53.85,71,28.74,71,0,39.44,60,46.67,34,21.66,34,0,44.12,31,48.39,39.44,46.67,25.2
open_to_close,v3_vix_gate,vix_range_mean5,-1,both,0.8,-7.692761013360716,-15.382643618769857,-0.03979,138,40.47,68,70,36.96,98,52.04,82,33.2,35,47,45.12,67,55.22,33,21.02,17,16,39.39,25,52.0,39.39,52.0,27.11
open_to_close,vix_direct,vix_ret5,1,both,0.925,15.736580639976662,-13.48349783421803,0.028333,52,15.25,26,26,44.23,38,60.53,22,8.91,7,15,59.09,18,72.22,33,21.02,17,16,39.39,27,48.15,39.39,48.15,14.965
open_to_close,v3_vix_gate,vix_oc_pct,1,lower,0.7,,-2.153316170480834,0.048544,103,30.21,67,36,35.92,71,52.11,64,25.91,40,24,42.19,53,50.94,56,35.67,38,18,39.29,46,47.83,39.29,47.83,30.79
open_to_close,v3_vix_agree,vix_ret5,1,both,0.85,10.180103292558606,-9.040714193477829,0.028333,34,9.97,19,15,41.18,23,60.87,22,8.91,9,13,59.09,20,65.0,28,17.83,17,11,39.29,23,47.83,39.29,47.83,13.37
open_to_close,v3_vix_gate,vix_ret10,-1,both,0.9,12.517482083761012,-18.381707771539894,-0.035927,69,20.23,38,31,43.48,54,55.56,51,20.65,24,27,39.22,39,51.28,59,37.58,30,29,42.37,46,54.35,39.22,51.28,29.115
open_to_close,v3_vix_gate,vix_ret1,1,lower,0.75,,-2.572783362651665,0.043645,86,25.22,58,28,37.21,61,52.46,54,21.86,32,22,42.59,44,52.27,51,32.48,36,15,39.22,42,47.62,39.22,47.62,27.169999999999998
open_to_close,v3_vix_gate,vix_ret20,-1,both,0.925,21.304699533397866,-26.756955142680912,-0.028325,52,15.25,30,22,42.31,40,55.0,33,13.36,16,17,39.39,25,52.0,51,32.48,30,21,39.22,43,46.51,39.22,46.51,22.919999999999998
open_to_close,vix_direct,vix_oc_pct,1,upper,0.6,1.0883487678582604,,0.048544,137,40.18,137,0,40.88,105,53.33,74,29.96,74,0,39.19,58,50.0,59,37.58,59,0,42.37,44,56.82,39.19,50.0,33.769999999999996
open_to_close,v3_vix_agree,vix_ret1,1,lower,0.6,,-1.2318845937993594,0.043645,52,15.25,0,52,34.62,31,58.06,39,15.79,0,39,48.72,33,57.58,23,14.65,0,23,39.13,17,52.94,39.13,52.94,15.219999999999999
open_to_close,v3_vix_agree,vix_oc_pct,1,lower,0.6,,-1.2318845937993594,0.048544,52,15.25,0,52,34.62,31,58.06,38,15.38,0,38,50.0,32,59.38,23,14.65,0,23,39.13,17,52.94,39.13,52.94,15.015
open_to_close,v3_vix_gate,vix_low,-1,both,0.8,-10.949999809265137,-14.18000030517578,-0.015684,138,40.47,70,68,39.86,101,54.46,143,57.89,75,68,42.66,115,53.04,92,58.6,48,44,39.13,71,50.7,39.13,50.7,58.245000000000005
open_to_close,v3_vix_gate,vix_high,-1,both,0.9,-11.529999732971191,-16.860000610351562,-0.024635,70,20.53,39,31,48.57,55,61.82,89,36.03,48,41,47.19,73,57.53,69,43.95,39,30,39.13,55,49.09,39.13,49.09,39.99
open_to_close,v3_vix_gate,vix_high,-1,both,0.6,-13.600000381469728,-14.550000190734863,-0.024635,275,80.65,142,133,40.73,203,55.17,213,86.23,110,103,40.38,169,50.89,133,84.71,70,63,39.1,100,52.0,39.1,50.89,85.47
open_to_close,vix_direct,vix_range_mean20,-1,both,0.75,-9.711884785106415,-13.649613206376092,-0.03813,172,50.44,86,86,37.79,124,52.42,181,73.28,181,0,40.88,149,49.66,64,40.76,41,23,39.06,52,48.08,39.06,48.08,57.019999999999996
open_to_close,v3_vix_gate,vix_open,-1,lower,0.6,,-14.020000457763672,-0.018337,137,40.18,72,65,42.34,105,55.24,87,35.22,45,42,40.23,69,50.72,77,49.04,42,35,38.96,64,46.88,38.96,46.88,42.129999999999995
open_to_close,vix_direct,vix_range_pct,-1,upper,0.6,-8.734407064057589,,-0.018698,137,40.18,137,0,37.96,99,52.53,154,62.35,154,0,38.96,130,46.15,59,37.58,59,0,44.07,52,50.0,38.96,46.15,49.965
open_to_close,v3_vix_gate,vix_ret5,1,upper,0.6,3.228776963733271,,0.028333,137,40.18,63,74,39.42,101,53.47,77,31.17,36,41,38.96,65,46.15,58,36.94,31,27,43.1,45,55.56,38.96,46.15,34.055
open_to_close,vix_direct,vix_ret5,1,upper,0.8,8.864699640414342,,0.028333,69,20.23,69,0,43.48,53,56.6,28,11.34,28,0,46.43,22,59.09,36,22.93,36,0,38.89,26,53.85,38.89,53.85,17.134999999999998
open_to_close,v3_vix_gate,vix_open,-1,both,0.8,-11.760000228881836,-15.170000076293944,-0.018337,138,40.47,74,64,43.48,105,57.14,136,55.06,70,66,41.91,111,51.35,90,57.32,45,45,38.89,71,49.3,38.89,49.3,56.19
open_to_close,v3_vix_gate,vix_low,-1,lower,0.925,,-15.775000095367432,-0.015684,26,7.62,15,11,50.0,22,59.09,36,14.57,18,18,44.44,31,51.61,54,34.39,31,23,38.89,46,45.65,38.89,45.65,24.48
open_to_close,vix_direct,vix_low,-1,lower,0.925,,-15.775000095367432,-0.015684,26,7.62,0,26,42.31,22,50.0,36,14.57,0,36,38.89,31,45.16,54,34.39,0,54,38.89,46,45.65,38.89,45.16,24.48
open_to_close,v3_vix_agree,vix_ret5,1,upper,0.6,3.228776963733271,,0.028333,63,18.48,63,0,38.1,44,54.55,36,14.57,36,0,38.89,31,45.16,31,19.75,31,0,54.84,28,60.71,38.89,45.16,17.16
open_to_close,v3_vix_gate,vix_ret10,-1,both,0.7,4.896551987220498,-6.7689531152012705,-0.035927,206,60.41,110,96,38.83,153,52.29,168,68.02,87,81,39.88,133,50.38,121,77.07,62,59,38.84,92,51.09,38.84,50.38,72.54499999999999
open_to_close,v3_vix_gate,vix_open,-1,lower,0.75,,-14.68000030517578,-0.018337,86,25.22,46,40,39.53,65,52.31,67,27.13,38,29,38.81,54,48.15,70,44.59,37,33,40.0,59,47.46,38.81,47.46,35.86
open_to_close,v3_vix_gate,vix_ret1,1,both,0.9,5.9945510636716826,-5.251311427393636,0.043645,69,20.23,36,33,39.13,50,54.0,30,12.15,15,15,43.33,24,54.17,49,31.21,26,23,38.78,37,51.35,38.78,51.35,21.68
open_to_close,v3_vix_gate,vix_ret5,1,both,0.6,3.228776963733271,-1.9254683992026123,0.028333,274,80.35,143,131,36.86,194,52.06,190,76.92,96,94,41.58,156,50.64,132,84.08,70,62,38.64,101,50.5,38.64,50.5,80.5
open_to_close,v3_vix_gate,vix_low,-1,lower,0.9,,-15.239999771118164,-0.015684,35,10.26,19,16,42.86,30,50.0,41,16.6,22,19,48.78,36,55.56,57,36.31,32,25,38.6,47,46.81,38.6,46.81,26.455000000000002
open_to_close,vix_direct,vix_open,-1,lower,0.75,,-14.68000030517578,-0.018337,86,25.22,0,86,40.7,65,53.85,67,27.13,0,67,38.81,54,48.15,70,44.59,0,70,38.57,59,45.76,38.57,45.76,35.86
open_to_close,v3_vix_gate,vix_ret20,-1,upper,0.6,2.208480624909437,,-0.028325,137,40.18,75,62,37.23,98,52.04,142,57.49,68,74,40.85,114,50.88,83,52.87,38,45,38.55,60,53.33,38.55,50.88,55.18
open_to_close,vix_direct,vix_ret2,1,upper,0.85,6.942280534390877,,0.019151,52,15.25,52,0,42.31,41,53.66,26,10.53,26,0,38.46,20,50.0,30,19.11,30,0,50.0,22,68.18,38.46,50.0,14.82
open_to_close,v3_vix_gate,vix_ret1,1,lower,0.6,,-1.2318845937993594,0.043645,137,40.18,85,52,35.77,94,52.13,106,42.91,67,39,44.34,88,53.41,65,41.4,42,23,38.46,51,49.02,38.46,49.02,42.155
open_to_close,v3_vix_gate,vix_oc_pct,1,lower,0.75,,-2.572783362651665,0.048544,86,25.22,58,28,37.21,61,52.46,53,21.46,32,21,43.4,43,53.49,52,33.12,37,15,38.46,43,46.51,38.46,46.51,27.29
open_to_close,vix_direct,vix_ret1,1,upper,0.6,1.1700512930990836,,0.043645,137,40.18,137,0,40.88,105,53.33,73,29.55,73,0,38.36,57,49.12,59,37.58,59,0,42.37,44,56.82,38.36,49.12,33.565
open_to_close,vix_direct,vix_ret5,1,upper,0.85,10.180103292558606,,0.028333,52,15.25,52,0,44.23,41,56.1,23,9.31,23,0,47.83,18,61.11,34,21.66,34,0,38.24,25,52.0,38.24,52.0,15.485
open_to_close,v3_vix_gate,vix_low,-1,both,0.75,-11.210000038146973,-13.869999885559082,-0.015684,172,50.44,89,83,40.12,124,55.65,156,63.16,79,77,41.67,125,52.0,102,64.97,50,52,38.24,77,50.65,38.24,50.65,64.065
open_to_close,v3_vix_gate,vix_open,-1,both,0.75,-12.130000114440918,-14.68000030517578,-0.018337,172,50.44,89,83,41.86,125,57.6,167,67.61,89,78,38.92,134,48.51,102,64.97,50,52,38.24,78,50.0,38.24,48.51,66.28999999999999
open_to_close,v3_vix_agree,vix_range_pct,-1,both,0.6,-8.734407064057589,-11.522047206334623,-0.018698,137,40.18,70,67,40.88,104,53.85,89,36.03,71,18,39.33,75,46.67,68,43.31,34,34,38.24,54,48.15,38.24,46.67,39.67
open_to_close,v3_vix_gate,vix_range_pct,-1,both,0.6,-8.734407064057589,-11.522047206334623,-0.018698,274,80.35,140,134,38.32,200,52.5,201,81.38,100,101,41.29,166,50.0,123,78.34,64,59,38.21,96,48.96,38.21,48.96,79.86
open_to_close,v3_vix_gate,vix_open,-1,lower,0.925,,-16.645000457763672,-0.018337,26,7.62,15,11,50.0,21,61.9,35,14.17,18,17,42.86,30,50.0,55,35.03,32,23,38.18,46,45.65,38.18,45.65,24.6
open_to_close,v3_vix_gate,vix_open,-1,both,0.925,-10.984999656677246,-16.645000457763672,-0.018337,52,15.25,30,22,48.08,41,60.98,81,32.79,41,40,44.44,63,57.14,63,40.13,37,26,38.1,52,46.15,38.1,46.15,36.46
open_to_close,vix_direct,vix_open,-1,lower,0.7,,-14.43000030517578,-0.018337,105,30.79,0,105,40.95,81,53.09,75,30.36,0,75,41.33,59,52.54,71,45.22,0,71,38.03,60,45.0,38.03,45.0,37.79
open_to_close,v3_vix_gate,vix_oc_pct,1,both,0.9,5.9945510636716826,-5.251311427393636,0.048544,69,20.23,36,33,39.13,50,54.0,30,12.15,16,14,43.33,24,54.17,50,31.85,27,23,38.0,38,50.0,38.0,50.0,22.0
open_to_close,v3_vix_gate,vix_high,-1,both,0.75,-12.710000038146973,-15.5,-0.024635,172,50.44,89,83,40.12,124,55.65,180,72.87,92,88,40.56,143,51.05,108,68.79,55,53,37.96,82,50.0,37.96,50.0,70.83000000000001
open_to_close,v3_vix_gate,vix_ret1,1,both,0.6,1.1700512930990836,-1.2318845937993594,0.043645,274,80.35,140,134,37.96,199,52.26,179,72.47,91,88,40.78,145,50.34,124,78.98,65,59,37.9,95,49.47,37.9,49.47,75.725
open_to_close,v3_vix_gate,vix_oc_pct,1,lower,0.6,,-1.2318845937993594,0.048544,137,40.18,85,52,35.77,94,52.13,105,42.51,67,38,44.76,87,54.02,66,42.04,43,23,37.88,52,48.08,37.88,48.08,42.275
open_to_close,vix_direct,vix_open,-1,lower,0.8,,-15.170000076293944,-0.018337,69,20.23,0,69,40.58,53,52.83,57,23.08,0,57,38.6,49,44.9,66,42.04,0,66,37.88,55,45.45,37.88,44.9,32.56
open_to_close,v3_vix_gate,vix_ret5,1,both,0.7,5.92857088361469,-4.470744927484071,0.028333,206,60.41,102,104,38.35,150,52.67,127,51.42,65,62,43.31,101,54.46,103,65.61,57,46,37.86,79,49.37,37.86,49.37,58.515
open_to_close,v3_vix_gate,vix_low,-1,both,0.95,-9.970000267028809,-17.999999999999986,-0.015684,36,10.56,21,15,52.78,31,61.29,37,14.98,15,22,37.84,27,51.85,37,23.57,27,10,37.84,30,46.67,37.84,46.67,19.275
open_to_close,vix_direct,vix_oc_pct,1,lower,0.75,,-2.572783362651665,0.048544,86,25.22,0,86,39.53,61,55.74,53,21.46,0,53,37.74,43,46.51,52,33.12,0,52,44.23,43,53.49,37.74,46.51,27.29
open_to_close,v3_vix_gate,vix_high,-1,both,0.7,-13.050000190734865,-15.079999923706056,-0.024635,208,61.0,108,100,41.35,153,56.21,199,80.57,105,94,39.2,158,49.37,114,72.61,57,57,37.72,86,50.0,37.72,49.37,76.59
open_to_close,vix_direct,vix_open,-1,lower,0.6,,-14.020000457763672,-0.018337,137,40.18,0,137,40.88,105,53.33,87,35.22,0,87,42.53,69,53.62,77,49.04,0,77,37.66,64,45.31,37.66,45.31,42.129999999999995
open_to_close,v3_vix_gate,vix_oc_pct,1,both,0.6,1.0883487678582604,-1.2318845937993594,0.048544,274,80.35,140,134,37.96,199,52.26,179,72.47,91,88,40.78,145,50.34,125,79.62,66,59,37.6,96,48.96,37.6,48.96,76.045
open_to_close,v3_vix_gate,vix_open,-1,upper,0.8,-11.760000228881836,,-0.018337,69,20.23,37,32,47.83,52,63.46,79,31.98,38,41,40.51,62,51.61,24,15.29,10,14,37.5,16,56.25,37.5,51.61,23.634999999999998
open_to_close,v3_vix_agree,vix_oc_pct,1,both,0.8,3.814369986843791,-3.249335368681772,0.048544,46,13.49,24,22,43.48,36,55.56,21,8.5,10,11,38.1,16,50.0,24,15.29,14,10,37.5,19,47.37,37.5,47.37,11.895
open_to_close,v3_vix_gate,vix_ret2,1,upper,0.75,4.664914754864036,,0.019151,86,25.22,37,49,41.86,68,52.94,40,16.19,19,21,37.5,32,46.88,41,26.11,21,20,39.02,30,53.33,37.5,46.88,21.15
open_to_close,vix_direct,vix_range_pct,-1,upper,0.8,-6.20438232489961,,-0.018698,69,20.23,69,0,40.58,50,56.0,72,29.15,72,0,37.5,60,45.0,20,12.74,20,0,55.0,19,57.89,37.5,45.0,20.945
open_to_close,vix_direct,vix_oc_pct,1,lower,0.85,,-4.311075504403428,0.048544,52,15.25,0,52,34.62,34,52.94,24,9.72,0,24,37.5,21,42.86,33,21.02,0,33,45.45,28,53.57,37.5,42.86,15.370000000000001
open_to_close,vix_direct,vix_ret2,1,both,0.7,3.6023054458032218,-3.093520599297172,0.019151,206,60.41,103,103,37.38,148,52.03,123,49.8,54,69,37.4,106,43.4,105,66.88,48,57,40.0,84,50.0,37.4,43.4,58.339999999999996
open_to_close,v3_vix_gate,vix_low,-1,both,0.85,-10.649999618530272,-14.649999618530272,-0.015684,104,30.5,51,53,39.42,78,52.56,108,43.72,59,49,45.37,90,54.44,83,52.87,46,37,37.35,64,48.44,37.35,48.44,48.295
open_to_close,v3_vix_gate,vix_low,-1,both,0.925,-10.230000019073486,-15.775000095367432,-0.015684,52,15.25,27,25,50.0,43,60.47,79,31.98,42,37,41.77,62,53.23,67,42.68,39,28,37.31,53,47.17,37.31,47.17,37.33
open_to_close,vix_direct,vix_ret1,1,upper,0.7,2.333925199233588,,0.043645,103,30.21,103,0,42.72,80,55.0,51,20.65,51,0,37.25,38,50.0,44,28.03,44,0,43.18,31,61.29,37.25,50.0,24.34
open_to_close,v3_vix_agree,vix_ret5,1,lower,0.6,,-1.9254683992026123,0.028333,57,16.72,0,57,35.09,35,57.14,53,21.46,0,53,47.17,45,55.56,35,22.29,0,35,37.14,26,50.0,37.14,50.0,21.875
open_to_close,v3_vix_gate,vix_ret10,-1,both,0.75,6.479627586682268,-8.468119602915781,-0.035927,172,50.44,94,78,39.53,130,52.31,142,57.49,69,73,40.14,112,50.89,105,66.88,54,51,37.14,81,48.15,37.14,48.15,62.185
open_to_close,v3_vix_gate,vix_ret2,1,upper,0.8,5.635946417885274,,0.019151,69,20.23,28,41,40.58,53,52.83,35,14.17,16,19,37.14,28,46.43,35,22.29,17,18,37.14,25,52.0,37.14,46.43,18.23
open_to_close,vix_direct,vix_ret3,-1,lower,0.75,,-5.711850830696696,-0.017135,86,25.22,0,86,39.53,65,52.31,42,17.0,0,42,42.86,33,54.55,35,22.29,0,35,37.14,29,44.83,37.14,44.83,19.645
open_to_close,vix_direct,vix_open,-1,lower,0.925,,-16.645000457763672,-0.018337,26,7.62,0,26,42.31,21,52.38,35,14.17,0,35,37.14,30,43.33,55,35.03,0,55,38.18,46,45.65,37.14,43.33,24.6
open_to_close,v3_vix_gate,vix_low,-1,both,0.6,-12.100000381469728,-13.119999885559082,-0.015684,275,80.65,142,133,38.55,198,53.54,228,92.31,114,114,41.67,186,51.08,132,84.08,65,67,37.12,99,49.49,37.12,49.49,88.195
open_to_close,v3_vix_gate,vix_high,-1,upper,0.8,-12.279999732971191,,-0.024635,69,20.23,37,32,46.38,48,66.67,88,35.63,42,46,40.91,70,51.43,27,17.2,11,16,37.04,18,55.56,37.04,51.43,26.415
open_to_close,v3_vix_gate,vix_low,-1,both,0.7,-11.539999961853027,-13.619999885559082,-0.015684,207,60.7,109,98,39.61,153,53.59,180,72.87,94,86,41.11,142,52.11,108,68.79,52,56,37.04,79,50.63,37.04,50.63,70.83000000000001
open_to_close,vix_direct,vix_range_mean20,-1,both,0.7,-10.051059140183757,-13.171467444227357,-0.03813,206,60.41,103,103,37.38,147,52.38,212,85.83,212,0,40.09,176,48.3,81,51.59,53,28,37.04,62,48.39,37.04,48.3,68.71000000000001
open_to_close,vix_direct,vix_ret1,1,lower,0.75,,-2.572783362651665,0.043645,86,25.22,0,86,39.53,61,55.74,54,21.86,0,54,37.04,44,45.45,51,32.48,0,51,43.14,42,52.38,37.04,45.45,27.169999999999998
open_to_close,v3_vix_gate,vix_ret10,-1,lower,0.85,,-13.15042936097139,-0.035927,52,15.25,25,27,42.31,41,53.66,27,10.93,11,16,37.04,22,45.45,41,26.11,24,17,43.9,33,54.55,37.04,45.45,18.52
open_to_close,v3_vix_gate,vix_low,-1,both,0.9,-10.399999618530272,-15.239999771118164,-0.015684,70,20.53,36,34,41.43,55,52.73,89,36.03,49,40,46.07,72,56.94,73,46.5,41,32,36.99,57,47.37,36.99,47.37,41.265
open_to_close,v3_vix_gate,vix_ret5,1,both,0.75,7.060901995780244,-5.608287865806916,0.028333,172,50.44,89,83,39.53,124,54.84,97,39.27,54,43,41.24,75,53.33,92,58.6,51,41,36.96,70,48.57,36.96,48.57,48.935
open_to_close,vix_direct,vix_low,-1,lower,0.6,,-13.119999885559082,-0.015684,138,40.47,0,138,40.58,106,52.83,104,42.11,0,104,41.35,86,50.0,76,48.41,0,76,36.84,65,43.08,36.84,43.08,45.26
open_to_close,v3_vix_agree,vix_ret20,-1,upper,0.6,2.208480624909437,,-0.028325,75,21.99,75,0,40.0,57,52.63,68,27.53,68,0,36.76,52,48.08,38,24.2,38,0,36.84,26,53.85,36.76,48.08,25.865000000000002
open_to_close,vix_direct,vix_high,-1,lower,0.75,,-15.5,-0.024635,86,25.22,0,86,40.7,66,53.03,68,27.53,0,68,36.76,55,45.45,70,44.59,0,70,38.57,59,45.76,36.76,45.45,36.06
open_to_close,v3_vix_gate,vix_ret10,-1,both,0.85,10.213074391713784,-13.15042936097139,-0.035927,104,30.5,60,44,40.38,77,54.55,82,33.2,38,44,37.8,66,46.97,79,50.32,40,39,36.71,61,47.54,36.71,46.97,41.760000000000005
open_to_close,vix_direct,vix_oc_pct,1,both,0.9,5.9945510636716826,-5.251311427393636,0.048544,69,20.23,35,34,40.58,50,56.0,30,12.15,16,14,36.67,24,45.83,50,31.85,25,25,46.0,38,60.53,36.67,45.83,22.0
open_to_close,vix_direct,vix_high,-1,lower,0.9,,-16.860000610351562,-0.024635,35,10.26,0,35,45.71,28,57.14,42,17.0,0,42,38.1,37,43.24,60,38.22,0,60,36.67,50,44.0,36.67,43.24,27.61
open_to_close,v3_vix_gate,vix_range_mean5,-1,both,0.6,-9.575443852468643,-12.405893244753454,-0.03979,274,80.35,142,132,37.59,197,52.28,186,75.3,91,95,44.09,154,53.25,101,64.33,52,49,36.63,80,46.25,36.63,46.25,69.815
open_to_close,v3_vix_gate,vix_ret5,1,lower,0.8,,-7.251631637173884,0.028333,68,19.94,45,23,42.65,48,60.42,42,17.0,26,16,40.48,31,54.84,41,26.11,23,18,36.59,33,45.45,36.59,45.45,21.555
open_to_close,vix_direct,vix_oc_pct,1,upper,0.7,2.325581039639577,,0.048544,103,30.21,103,0,42.72,80,55.0,52,21.05,52,0,36.54,38,50.0,45,28.66,45,0,42.22,32,59.38,36.54,50.0,24.855
open_to_close,v3_vix_agree,vix_ret1,1,both,0.8,3.8594035638105595,-3.249335368681772,0.043645,47,13.78,25,22,42.55,37,54.05,22,8.91,10,12,36.36,17,47.06,24,15.29,14,10,37.5,19,47.37,36.36,47.06,12.1
open_to_close,vix_direct,vix_ret3,-1,both,0.7,3.2077029963039045,-4.002760061198396,-0.017135,206,60.41,103,103,36.41,142,52.82,143,57.89,84,59,39.16,114,49.12,99,63.06,54,45,36.36,77,46.75,36.36,46.75,60.475
open_to_close,v3_vix_gate,vix_ret5,1,lower,0.7,,-4.470744927484071,0.028333,103,30.21,61,42,35.92,70,52.86,79,31.98,44,35,44.3,62,56.45,55,35.03,33,22,36.36,43,46.51,36.36,46.51,33.505
open_to_close,vix_direct,vix_range_pct,-1,both,0.8,-6.20438232489961,-15.748029829730557,-0.018698,137,40.18,69,68,38.69,98,54.08,88,35.63,72,16,36.36,73,43.84,46,29.3,20,26,39.13,36,50.0,36.36,43.84,32.465
open_to_close,v3_vix_gate,vix_ret2,1,both,0.75,4.664914754864036,-3.865789434693734,0.019151,172,50.44,88,84,38.95,127,52.76,97,39.27,54,43,45.36,85,51.76,91,57.96,50,41,36.26,72,45.83,36.26,45.83,48.615
open_to_close,vix_direct,vix_ret1,1,lower,0.85,,-4.311075504403428,0.043645,52,15.25,0,52,34.62,34,52.94,25,10.12,0,25,36.0,22,40.91,32,20.38,0,32,43.75,27,51.85,36.0,40.91,15.25
open_to_close,v3_vix_agree,vix_oc_pct,1,both,0.7,2.325581039639577,-2.153316170480834,0.048544,73,21.41,37,36,42.47,51,60.78,39,15.79,15,24,35.9,29,48.28,34,21.66,16,18,44.12,28,53.57,35.9,48.28,18.725
open_to_close,v3_vix_agree,vix_ret1,1,both,0.7,2.333925199233588,-2.153316170480834,0.043645,74,21.7,38,36,41.89,52,59.62,39,15.79,14,25,35.9,30,46.67,33,21.02,15,18,45.45,27,55.56,35.9,46.67,18.405
open_to_close,v3_vix_agree,vix_range_pct,-1,both,0.8,-6.20438232489961,-15.748029829730557,-0.018698,73,21.41,35,38,41.1,55,54.55,39,15.79,33,6,35.9,32,43.75,25,15.92,11,14,44.0,20,55.0,35.9,43.75,15.855
open_to_close,v3_vix_gate,vix_high,-1,upper,0.6,-13.600000381469728,,-0.024635,137,40.18,71,66,41.61,95,60.0,130,52.63,67,63,40.77,104,50.96,56,35.67,28,28,35.71,37,54.05,35.71,50.96,44.150000000000006
open_to_close,v3_vix_gate,vix_ret10,-1,upper,0.9,12.517482083761012,,-0.035927,35,10.26,23,12,40.0,26,53.85,38,15.38,18,20,36.84,27,51.85,28,17.83,13,15,35.71,20,50.0,35.71,50.0,16.605
open_to_close,v3_vix_gate,vix_ret1,1,upper,0.6,1.1700512930990836,,0.043645,137,40.18,55,82,40.15,105,52.38,73,29.55,24,49,35.62,57,45.61,59,37.58,23,36,37.29,44,50.0,35.62,45.61,33.565
open_to_close,vix_direct,vix_ret20,-1,lower,0.7,,-8.878503048593787,-0.028325,103,30.21,0,103,39.81,75,54.67,59,23.89,0,59,35.59,46,45.65,45,28.66,0,45,37.78,37,45.95,35.59,45.65,26.275
open_to_close,v3_vix_gate,vix_ret3,-1,upper,0.85,7.430553633121717,,-0.017135,52,15.25,32,20,34.62,34,52.94,28,11.34,20,8,42.86,26,46.15,31,19.75,21,10,35.48,25,44.0,35.48,44.0,15.545
open_to_close,v3_vix_agree,vix_high,-1,lower,0.85,,-16.260000228881836,-0.024635,23,6.74,0,23,43.48,19,52.63,22,8.91,0,22,36.36,19,42.11,31,19.75,0,31,35.48,24,45.83,35.48,42.11,14.33
open_to_close,vix_direct,vix_oc_pct,1,both,0.75,2.872669893412838,-2.572783362651665,0.048544,172,50.44,86,86,40.7,128,54.69,96,38.87,43,53,35.42,74,45.95,95,60.51,43,52,44.21,74,56.76,35.42,45.95,49.69
open_to_close,vix_direct,vix_range_mean5,-1,both,0.8,-7.692761013360716,-15.382643618769857,-0.03979,138,40.47,69,69,39.13,98,55.1,82,33.2,79,3,35.37,67,43.28,33,21.02,17,16,36.36,25,48.0,35.37,43.28,27.11
open_to_close,vix_direct,vix_open,-1,both,0.95,-10.899999618530272,-18.889999389648438,-0.018337,37,10.85,19,18,43.24,29,55.17,51,20.65,43,8,35.29,38,47.37,34,21.66,7,27,41.18,30,46.67,35.29,46.67,21.155
open_to_close,v3_vix_gate,vix_ret3,-1,upper,0.6,1.4014845399016762,,-0.017135,137,40.18,79,58,35.77,89,55.06,109,44.13,62,47,48.62,88,60.23,71,45.22,40,31,35.21,56,44.64,35.21,44.64,44.675
open_to_close,vix_direct,vix_high,-1,both,0.925,-11.375,-18.494999885559086,-0.024635,52,15.25,26,26,42.31,39,56.41,65,26.32,44,21,40.0,53,49.06,54,34.39,8,46,35.19,46,41.3,35.19,41.3,30.355
open_to_close,v3_vix_agree,vix_ret2,1,both,0.7,3.6023054458032218,-3.093520599297172,0.019151,88,25.81,44,44,38.64,65,52.31,54,21.86,27,27,35.19,46,41.3,47,29.94,24,23,40.43,41,46.34,35.19,41.3,25.9
open_to_close,v3_vix_gate,vix_oc_pct,1,upper,0.6,1.0883487678582604,,0.048544,137,40.18,55,82,40.15,105,52.38,74,29.96,24,50,35.14,58,44.83,59,37.58,23,36,37.29,44,50.0,35.14,44.83,33.769999999999996
open_to_close,v3_vix_gate,vix_open,-1,both,0.7,-12.510000228881838,-14.43000030517578,-0.018337,208,61.0,109,99,41.35,151,56.95,194,78.54,100,94,39.18,152,50.0,114,72.61,54,60,35.09,85,47.06,35.09,47.06,75.575
open_to_close,v3_vix_gate,vix_ret5,1,both,0.8,8.864699640414342,-7.251631637173884,0.028333,137,40.18,73,64,40.15,101,54.46,70,28.34,38,32,42.86,53,56.6,77,49.04,41,36,35.06,59,45.76,35.06,45.76,38.69
open_to_close,vix_direct,vix_high,-1,lower,0.6,,-14.550000190734863,-0.024635,138,40.47,0,138,41.3,108,52.78,83,33.6,0,83,40.96,65,52.31,77,49.04,0,77,35.06,63,42.86,35.06,42.86,41.32
open_to_close,vix_direct,vix_ret5,1,lower,0.9,,-11.61340436460242,0.028333,35,10.26,0,35,37.14,21,61.9,20,8.1,0,20,55.0,16,68.75,20,12.74,0,20,35.0,14,50.0,35.0,50.0,10.42
open_to_close,v3_vix_gate,vix_ret5,1,lower,0.9,,-11.61340436460242,0.028333,35,10.26,23,12,31.43,21,52.38,20,8.1,10,10,50.0,16,62.5,20,12.74,11,9,35.0,14,50.0,35.0,50.0,10.42
