date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2026-02-13,Client,153536,70135,2867710,329829,3716250,2035949,3705613,2594250,2752232,1031744,1462209,1203429,12557421,9365464
2026-02-13,DII,110317,33714,305296,4416221,1077,58287,200,200,1684,35480,459717,2375,512141,4912427
2026-02-13,FII,46668,194241,3868334,2637295,851673,952462,823966,581462,230915,276296,328357,243003,6226348,4808324
2026-02-13,Pro,39364,51795,901614,559609,1413996,1001443,1453218,872228,1324387,1255261,2058935,1149974,5936065,6145760
2026-02-13,TOTAL,349885,349885,7942954,7942954,5982997,4048140,5982997,4048140,4309218,2598781,4309218,2598781,25231975,25231975
2026-02-16,Client,148863,68617,2849715,326200,3089315,3078014,3220939,3487722,2727051,1055592,1484216,1213444,12948550,9801138
2026-02-16,DII,111287,33648,312524,4416748,1077,56917,200,200,1684,35732,469120,2340,519221,4922256
2026-02-16,FII,48627,193765,3877753,2640847,712009,1040807,676107,712479,231066,283270,331783,250778,6193532,4805759
2026-02-16,Pro,38952,51699,917548,573745,1233135,1429115,1138290,1404451,1342091,1257491,2016773,1165523,6218332,6350482
2026-02-16,TOTAL,347729,347729,7957540,7957540,5035537,5604852,5035537,5604852,4301892,2632085,4301892,2632085,25879635,25879635
2026-02-17,Client,152575,70061,2864891,333870,1741236,1803932,1818876,2059356,2710892,1060827,1491392,1230832,10334353,7004387
2026-02-17,DII,109813,34029,320312,4384762,1077,53517,200,200,1684,35982,477617,3358,522385,4900166
2026-02-17,FII,52273,193531,3879752,2674547,471139,769873,441781,468495,236095,294079,334947,255454,5703211,4368755
2026-02-17,Pro,37222,54262,934079,605855,662640,702783,615234,802055,1366508,1282931,2011223,1184175,4986163,5272804
2026-02-17,TOTAL,351883,351883,7999034,7999034,2876092,3330106,2876092,3330106,4315179,2673819,4315179,2673819,21546112,21546112
2026-02-18,Client,150828,75218,2888983,340490,2034514,2392328,2171999,2585992,2624884,1080377,1480610,1225403,11171914,7879712
2026-02-18,DII,105780,34279,327768,4361558,1062,53517,0,0,1684,35982,478613,5345,525793,4879795
2026-02-18,FII,56507,191101,3908364,2706784,538210,837370,504300,570359,231287,291264,330641,254008,5863002,4557193
2026-02-18,Pro,45678,58195,955648,671931,830420,993475,727907,1120338,1398712,1282467,1966703,1205334,5506400,5750409
2026-02-18,TOTAL,358793,358793,8080763,8080763,3404206,4276689,3404206,4276689,4256567,2690090,4256567,2690090,23067108,23067108
2026-02-19,Client,160183,70597,2853916,331810,3307052,1996277,3287721,2463395,2522105,972929,1419173,1172237,11812463,8744934
2026-02-19,DII,102749,38985,349455,4308453,1062,50467,0,0,1684,36885,475038,6322,542302,4828798
2026-02-19,FII,60242,198114,3888842,2720326,754412,906741,778004,569056,213693,282376,313924,230887,6106306,4810311
2026-02-19,Pro,39218,54696,916152,647776,1314823,995474,1311624,916507,1396531,1293606,1925878,1176350,5955804,6032832
2026-02-19,TOTAL,362392,362392,8008365,8008365,5377349,3948959,5377349,3948959,4134013,2585796,4134013,2585796,24416874,24416874
2026-02-20,Client,151247,75354,2818714,335519,2911784,2504251,3148473,2933036,2327280,1007636,1391128,1158940,11720912,9042450
2026-02-20,DII,103719,38020,374011,4327099,1062,53867,0,0,1684,38476,466119,6436,572819,4837674
2026-02-20,FII,68265,201929,3945434,2706157,752420,979273,691865,674386,197690,275023,299741,216571,6218105,4790650
2026-02-20,Pro,48148,56076,849718,619102,1236880,1301743,1061807,1231712,1394962,1253110,1764628,1192298,6084561,5925623
2026-02-20,TOTAL,371379,371379,7987877,7987877,4902146,4839134,4902146,4839134,3921616,2574245,3921616,2574245,24596397,24596397
2026-02-23,Client,149439,80135,2800718,342607,3226605,2956258,3287658,3384792,2113998,980478,1308950,1118886,12227495,9523029
2026-02-23,DII,99280,38020,406862,4326009,1062,66546,0,0,1684,40468,458304,7989,615902,4830322
2026-02-23,FII,90600,219685,4005907,2725467,771151,1033027,721268,699229,185527,248732,283246,194378,6334944,4843274
2026-02-23,Pro,55834,57313,798188,617592,1237450,1404717,1227342,1376525,1382583,1223436,1633292,1171861,6102208,6083925
2026-02-23,TOTAL,395153,395153,8011675,8011675,5236268,5460547,5236268,5460547,3683792,2493114,3683792,2493114,25280549,25280549
2026-02-24,Client,142457,64443,2694845,255552,1673468,1217388,1605132,1571024,932008,465524,593884,605215,7125690,4695250
2026-02-24,DII,97108,41148,154745,4207401,1045,52687,0,0,0,19486,45815,1070,325071,4295434
2026-02-24,FII,39296,145367,3899020,2664669,336850,581569,397221,273297,14654,38035,40726,11062,4909424,3532343
2026-02-24,Pro,11228,39131,638022,259010,501411,501103,510420,508425,396865,524138,663102,429836,2572766,2409924
2026-02-24,TOTAL,290089,290089,7386632,7386632,2512773,2352746,2512773,2352746,1343527,1047183,1343527,1047183,14932951,14932951
2026-02-25,Client,139146,66086,2731514,280095,2244383,1616533,2166967,1981903,1118673,558613,743804,695104,8408862,5933959
2026-02-25,DII,97028,45293,159424,4228320,1045,52687,0,0,0,26544,77787,1603,336728,4353003
2026-02-25,FII,37982,142463,3931889,2682197,411347,659292,479995,366800,41133,68608,71770,37336,5150251,3780562
2026-02-25,Pro,14050,34364,656076,288291,786091,766075,795903,745883,532923,615014,799368,534736,3370228,3198545
2026-02-25,TOTAL,288206,288206,7478903,7478903,3442865,3094587,3442865,3094587,1692729,1268779,1692729,1268779,17266069,17266069
2026-02-26,Client,141740,67081,2788769,315193,2593341,1879159,2520801,2291165,1225148,601048,833301,745316,9229205,6772857
2026-02-26,DII,97384,45553,169546,4251273,1045,52967,0,0,0,29843,98734,2953,350785,4398513
2026-02-26,FII,39526,142506,3955462,2706229,493086,718615,579842,420800,61016,86431,91735,56854,5354137,3997966
2026-02-26,Pro,12143,35653,663394,304476,884899,944285,871728,883061,598474,661768,860868,573967,3764963,3529754
2026-02-26,TOTAL,290793,290793,7577171,7577171,3972372,3595026,3972372,3595026,1884638,1379090,1884638,1379090,18699089,18699089
2026-02-27,Client,177227,84386,2823343,317188,3766982,1886232,3627735,2486600,1387954,600511,893138,788507,10642249,8197554
2026-02-27,DII,97465,46043,176442,4298458,1045,52967,0,604,0,33774,125659,3865,361693,4474629
2026-02-27,FII,36283,160651,3952691,2734857,687857,803705,773014,420555,71345,101114,108336,73213,5652995,4270626
2026-02-27,Pro,23236,43131,707645,309618,1267995,1006962,1323129,842107,636001,725280,968167,595094,4367119,4081247
2026-02-27,TOTAL,334211,334211,7660121,7660121,5723879,3749866,5723879,3749866,2095300,1460679,2095300,1460679,21024056,21024056
2026-03-02,Client,193922,97767,2804845,325762,1642968,1182675,1557634,1624154,1484136,608781,939281,811494,7917327,5356092
2026-03-02,DII,96873,35061,190791,4308592,1045,50049,0,604,0,34445,171319,4879,373203,4520455
2026-03-02,FII,34972,179445,3973164,2751442,364529,699693,423867,334557,85506,115773,124274,84464,5273638,3898049
2026-03-02,Pro,29447,42941,731393,314397,537216,615816,564258,588919,715732,788565,1050500,646727,3418170,3207741
2026-03-02,TOTAL,355214,355214,7700193,7700193,2545758,2548234,2545758,2548234,2285374,1547564,2285374,1547564,16982337,16982337
2026-03-04,Client,215061,106956,2828188,318202,2037924,1469815,1877227,1843160,1668041,633495,1007058,839980,8852524,5992584
2026-03-04,DII,80456,34709,207644,4340490,1045,42783,750,750,0,34445,264437,5838,366373,4646974
2026-03-04,FII,30863,194576,3952541,2744221,464576,769507,543758,426278,102564,139362,144235,98504,5459413,4151572
2026-03-04,Pro,55419,45558,746083,331543,741840,794081,823649,805998,807609,868916,1162484,731896,4013948,3901128
2026-03-04,TOTAL,381799,381799,7734456,7734456,3245385,3076186,3245385,3076186,2578214,1676218,2578214,1676218,18692258,18692258
2026-03-05,Client,211370,110445,2834780,325292,2326286,1843853,2166264,2258609,1718722,660811,1059500,857710,9595822,6777819
2026-03-05,DII,83350,33964,217068,4337306,1745,34561,651,651,0,34445,283623,5878,371169,4662073
2026-03-05,FII,33450,195298,3930931,2737283,500151,850913,622907,486239,120108,157717,169072,114585,5593271,4325384
2026-03-05,Pro,54634,43097,750684,333582,805901,909852,844262,893681,864948,889324,1191583,764124,4275343,4070329
2026-03-05,TOTAL,382804,382804,7733463,7733463,3634084,3639179,3634084,3639179,2703778,1742297,2703778,1742297,19835605,19835605
2026-03-06,Client,227692,113601,2870786,344004,2963862,1819111,2715835,2451839,1825276,654615,1103688,883661,10361342,7612629
2026-03-06,DII,81660,33814,226272,4351759,775,30241,651,651,0,34766,319921,5978,373714,4712774
2026-03-06,FII,30320,204611,3936464,2757867,594054,939305,768499,486290,135899,177387,189555,122901,5813429,4529723
2026-03-06,Pro,59089,46735,764345,344237,981106,1000636,1054811,850514,909912,932878,1257923,787106,4647966,4341326
2026-03-06,TOTAL,398761,398761,7797867,7797867,4539797,3789294,4539797,3789294,2871087,1799646,2871087,1799646,21196452,21196452
2026-03-09,Client,245808,128120,2835751,328851,3022076,2341316,2770071,2819762,1940543,635165,1124918,877365,11020659,8049087
2026-03-09,DII,81908,34106,234956,4395041,775,27549,797,339,0,35135,355758,7748,380323,4793789
2026-03-09,FII,31806,225708,3979894,2766095,658451,1061920,816277,666471,152540,194750,210732,134539,6079361,4819823
2026-03-09,Pro,79230,50818,789630,350244,1111234,1212452,1205390,1156665,963325,993757,1365000,839155,5149628,4967272
2026-03-09,TOTAL,438752,438752,7840231,7840231,4792536,4643237,4792536,4643237,3056408,1858807,3056408,1858807,22629970,22629970
2026-03-10,Client,248732,130286,2875717,330836,1860523,1379942,1660837,1838349,1975989,687979,1149423,899868,9028881,6009598
2026-03-10,DII,80934,34817,241872,4421473,75,27056,651,485,0,35135,382707,7788,385072,4847921
2026-03-10,FII,31946,219016,3988618,2764435,473418,849682,602301,433295,161405,202626,221151,144630,5707694,4384828
2026-03-10,Pro,73101,50594,776068,365531,697434,724258,767660,708809,1009707,998725,1393820,872179,4279293,4158592
2026-03-10,TOTAL,434713,434713,7882275,7882275,3031449,2980937,3031449,2980937,3147101,1924465,3147101,1924465,19400940,19400940
2026-03-11,Client,267685,136538,2883913,353642,2667383,1576240,2312041,2148347,2157204,690356,1187351,929697,10242780,7067616
2026-03-11,DII,81146,29432,250234,4394359,75,26911,653,651,0,35461,425271,7676,393827,4858042
2026-03-11,FII,31623,237924,3994687,2801766,527268,904513,712235,451776,170352,214413,237008,157096,5842856,4597805
2026-03-11,Pro,78698,55258,803858,382925,950550,914433,1120346,821324,1026896,1051928,1504822,897689,4826363,4782364
2026-03-11,TOTAL,459152,459152,7932692,7932692,4145275,3422097,4145275,3422097,3354452,1992158,3354452,1992158,21305827,21305827
2026-03-12,Client,274224,134777,2887656,358676,2887234,1910931,2516290,2425958,2233063,709150,1220500,943019,10902258,7599220
2026-03-12,DII,80026,24760,259501,4416591,75,24209,959,651,0,35461,453162,7810,399272,4903933
2026-03-12,FII,30464,256791,4017942,2827276,563333,926279,777753,514030,183297,226475,254381,165468,5947790,4795699
2026-03-12,Pro,78869,47255,834608,397164,981799,906014,1137439,826793,1085317,1088327,1573634,943116,4974933,4925401
2026-03-12,TOTAL,463583,463583,7999707,7999707,4432440,3767433,4432440,3767433,3501677,2059413,3501677,2059413,22224253,22224253
2026-03-13,Client,293089,136811,2866531,355024,3340427,1985818,2970683,2534319,2401359,652377,1238418,923868,11539601,8159122
2026-03-13,DII,80404,19992,271017,4421746,275,22252,1559,651,0,35714,459096,7787,409662,4910831
2026-03-13,FII,32283,292823,4061906,2882781,695459,1049392,956015,593868,199291,241258,274674,181869,6279589,5182031
2026-03-13,Pro,96307,52457,877112,417015,1307453,962535,1415357,891159,1087919,1149966,1716381,965791,5481292,5458159
2026-03-13,TOTAL,502083,502083,8076566,8076566,5343614,4019997,5343614,4019997,3688569,2079315,3688569,2079315,23710144,23710144
2026-03-16,Client,280165,137332,2835736,347969,3339404,2650930,2984715,3190407,2413937,680785,1253040,910739,12200957,8824203
2026-03-16,DII,79390,16082,276317,4405664,586,22252,1559,651,0,35464,493125,7304,414009,4924385
2026-03-16,FII,38494,287263,4084551,2899659,622855,1084175,867535,658075,210847,253072,288889,194200,6293994,5195620
2026-03-16,Pro,80352,37724,889002,432314,1209976,1353098,1319012,1261322,1131248,1156700,1720978,1013778,5820375,5785128
2026-03-16,TOTAL,478401,478401,8085606,8085606,5172821,5110455,5172821,5110455,3756032,2126021,3756032,2126021,24729336,24729336
2026-03-17,Client,273573,137641,2844169,352899,2014573,1667116,1735115,2034261,2406087,720257,1264895,928721,9925775,6453532
2026-03-17,DII,76102,17042,279534,4386165,666,22754,731,603,400,35314,511130,7600,414770,4923271
2026-03-17,FII,40496,281271,4090500,2920359,466168,853355,630816,464611,218196,266432,305042,203130,5935146,4805229
2026-03-17,Pro,81699,35916,894815,449595,821628,813274,936372,857024,1151850,1150362,1695466,1032914,4913628,5007287
2026-03-17,TOTAL,471870,471870,8109018,8109018,3303034,3356498,3303034,3356498,3776533,2172365,3776533,2172365,21189319,21189319
2026-03-18,Client,268491,139221,2857231,364761,2350471,2074973,2089893,2450442,2388936,767074,1267804,939108,10707176,7251228
2026-03-18,DII,73483,19146,293153,4353330,719,24304,731,604,713,35314,522225,9108,427686,4905144
2026-03-18,FII,44432,270229,4068910,2936299,512819,928890,688030,554542,231024,274960,316110,215366,6061035,4980575
2026-03-18,Pro,81448,39258,904959,469863,924573,1088845,1009929,1111425,1180253,1148628,1694787,1062394,5328707,5387657
2026-03-18,TOTAL,467854,467854,8124253,8124253,3788583,4117012,3788583,4117012,3800926,2225976,3800926,2225976,22524604,22524604
2026-03-19,Client,282640,131344,2841348,345875,2768350,1938698,2435737,2455670,2479344,687432,1266967,936082,10997812,7571675
2026-03-19,DII,71894,20180,353318,4315992,3144,26804,951,604,727,35314,524300,9107,491201,4871134
2026-03-19,FII,45130,274082,4037980,3031707,574599,973356,798103,559315,244174,303992,339203,227057,6179231,5229466
2026-03-19,Pro,71452,45510,956510,495582,1101650,1002030,1212952,925299,1168677,1203757,1762452,1058249,5504075,5500044
2026-03-19,TOTAL,471116,471116,8189156,8189156,4447742,3940888,4447742,3940888,3892922,2230495,3892922,2230495,23172320,23172320
2026-03-20,Client,280172,132226,2873818,346218,3058696,2251928,2711142,2812962,2538365,717516,1299519,946244,11720495,8248311
2026-03-20,DII,71121,21470,366771,4354012,3364,32004,951,604,713,35314,545232,9590,509287,4931859
2026-03-20,FII,47246,281754,4086039,3083731,653690,1053159,901910,613463,264520,323045,366034,243820,6427698,5490712
2026-03-20,Pro,81993,45082,989322,531989,1130865,1080788,1232611,990849,1214348,1223199,1807161,1099420,5720515,5707112
2026-03-20,TOTAL,480532,480532,8315950,8315950,4846615,4417878,4846615,4417878,4017946,2299074,4017946,2299074,24377995,24377995
2026-03-23,Client,284282,134482,2815592,335622,3345970,2281686,2948864,2811452,2604543,649190,1261960,881881,11981263,8374261
2026-03-23,DII,79197,17385,388341,4349972,3424,32004,956,0,634,34945,546319,9682,538545,4924314
2026-03-23,FII,51014,294975,4142574,3139881,733467,1064583,988342,625313,259855,330832,380907,247135,6582324,5676553
2026-03-23,Pro,81637,49288,1041624,562656,1376478,1139331,1521176,1080839,1240806,1268306,1916652,1144575,6148182,6275185
2026-03-23,TOTAL,496130,496130,8388131,8388131,5459338,4517604,5459338,4517604,4105838,2283273,4105838,2283273,25250314,25250314
2026-03-24,Client,275559,127032,2798651,318824,2097855,1537840,1698917,2008727,2428698,674149,1226510,875110,9812752,6255119
2026-03-24,DII,82328,16435,402645,4336515,3589,28846,651,0,400,34946,556484,9458,552754,4919543
2026-03-24,FII,47426,296138,4118086,3127247,540706,966413,804497,545342,254232,313752,380481,233742,6240615,5387447
2026-03-24,Pro,84250,49958,966080,502876,737709,805322,875795,784351,1282900,1277884,1802755,1182421,5154145,5198157
2026-03-24,TOTAL,489563,489563,8285462,8285462,3379860,3338420,3379860,3338420,3966230,2300731,3966230,2300731,21760266,21760266
2026-03-25,Client,262795,128034,2776598,320021,2322150,2111522,2026701,2573478,2199585,730849,1196478,880901,10403500,7125613
2026-03-25,DII,86065,18530,421958,4280074,3697,27104,651,0,401,37222,527693,9397,576447,4836345
2026-03-25,FII,48853,286979,4153709,3172832,589607,1018100,811089,616021,246286,310755,359982,225288,6367310,5472192
2026-03-25,Pro,85164,49334,914994,494332,856477,1094704,933490,1061931,1299583,1254500,1661702,1217740,5505422,5418529
2026-03-25,TOTAL,482877,482877,8267259,8267259,3771931,4251431,3771931,4251431,3745855,2333326,3745855,2333326,22852679,22852679
2026-03-27,Client,287333,121797,2785579,325658,2980743,2213747,2669679,2746340,2151747,642410,1146408,828946,11061559,7838828
2026-03-27,DII,87554,16103,442661,4263847,3862,27469,651,0,783,38138,504934,9315,600467,4794850
2026-03-27,FII,61970,341437,4135585,3212839,756766,1067058,967312,658579,215535,281765,353953,222799,6518678,5756919
2026-03-27,Pro,91005,48525,941158,502639,1128572,1163458,1232301,1066813,1261406,1269234,1624176,1170487,5854833,5644941
2026-03-27,TOTAL,527862,527862,8304983,8304983,4869943,4471732,4869943,4471732,3629471,2231547,3629471,2231547,24035538,24035538
2026-03-30,Client,285908,105165,2613946,254327,1550873,976166,1213933,1401569,769710,321746,403666,495267,6518349,3873927
2026-03-30,DII,87937,14096,295581,4139453,3498,27457,644,40,219,34455,68503,525,449147,4223261
2026-03-30,FII,57265,321311,4083040,3100370,270111,625831,502548,262259,35950,61917,68792,39437,5134114,4294717
2026-03-30,Pro,53803,44341,751345,249762,513880,498516,621238,464102,378608,576424,643526,459313,2772576,2482281
2026-03-30,TOTAL,484913,484913,7743912,7743912,2338362,2127970,2338362,2127970,1184487,994542,1184487,994542,14874186,14874186
2026-04-01,Client,262912,83659,2567270,178236,1986481,1372834,1698050,1834347,888203,392711,519371,548230,7470411,4861893
2026-04-01,DII,90198,16064,303418,4178526,3898,27901,644,40,645,32227,93731,1824,458287,4290829
2026-04-01,FII,63475,328296,4118208,3085455,376141,702669,630531,346355,59035,85224,97070,61877,5404752,4549585
