date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2025-07-18,DII,1738,5799,76497,93357,6000,1000,0,0,11170,0,6352,0,96405,105508
2025-07-18,FII,15171,27488,279447,301518,1527607,1769291,1565604,1749844,227679,125992,235566,118111,3945187,3998131
2025-07-18,Pro,48734,39354,491672,481762,14284512,13916944,14221678,13844611,2581591,1453596,2667148,1441720,32777049,32696273
2025-07-18,TOTAL,132094,132094,1211570,1211570,25228218,26067066,25228218,26067066,4301932,2194546,4301932,2194546,59135426,59135426
2025-07-21,Client,62076,60245,378479,377524,12934666,10906098,13095002,10857161,1616227,684023,1583345,654033,26581569,26627310
2025-07-21,DII,2766,1509,67883,80208,0,0,1659,0,5166,0,15034,0,75815,98410
2025-07-21,FII,15228,12408,284157,294089,2063527,1870710,2065032,1918424,273633,136342,275954,137434,4643597,4703341
2025-07-21,Pro,42203,48111,523430,502128,20873130,17564365,20709630,17565588,2972988,1611729,2993681,1640627,43587845,43459765
2025-07-21,TOTAL,122273,122273,1253949,1253949,35871323,30341173,35871323,30341173,4868014,2432094,4868014,2432094,74888826,74888826
2025-07-22,Client,40428,38304,386258,361960,10413014,10059953,10240373,10077469,1554101,635295,1503909,655634,23089049,22877649
2025-07-22,DII,0,919,101899,90155,0,0,0,0,250,0,3759,0,102149,94833
2025-07-22,FII,8437,12647,265741,294200,1623210,1846670,1641856,1820547,245020,124314,245949,123674,4113392,4138873
2025-07-22,Pro,30276,27271,517296,524879,17561381,16916215,17715376,16924822,2824309,1564403,2870063,1544704,39413880,39607115
2025-07-22,TOTAL,79141,79141,1271194,1271194,29597605,28822838,29597605,28822838,4623680,2324012,4623680,2324012,66718470,66718470
2025-07-23,Client,55959,52383,389451,387678,20845548,16302606,21041963,16178845,1668529,719014,1724045,690306,39981107,40075220
2025-07-23,DII,100,2584,92969,108466,0,0,0,0,1538,0,5627,0,94607,116677
2025-07-23,FII,12667,8770,308027,287872,2695391,2336389,2659198,2378711,282344,134353,280343,135168,5769171,5750062
2025-07-23,Pro,28091,33080,524910,531341,29972973,25922026,29812751,26003465,3074375,1623471,3016771,1651364,61145846,61048772
2025-07-23,TOTAL,96817,96817,1315357,1315357,53513912,44561021,53513912,44561021,5026786,2476838,5026786,2476838,106990731,106990731
2025-07-24,Client,62525,55262,452566,435798,40864321,46022221,40754390,46213484,1782010,792136,1703608,821301,89975779,89983843
2025-07-24,DII,3032,8573,140276,131667,0,680,1500,0,366,0,5410,0,144354,147150
2025-07-24,FII,20069,20050,299232,317214,5533831,6929591,5578433,6898121,279997,165155,280654,163388,13227875,13257860
2025-07-24,Pro,36459,38200,572537,579932,82778358,84253616,82842187,84094503,3360466,1983923,3433167,1956525,172985359,172944514
2025-07-24,TOTAL,122085,122085,1464611,1464611,129176510,137206108,129176510,137206108,5422839,2941214,5422839,2941214,276333367,276333367
2025-07-25,Client,75984,68321,542903,552872,11030495,13020502,10951049,13128673,1762954,869777,1690538,901668,27302615,27293121
2025-07-25,DII,435,4013,267479,243878,0,0,0,0,1127,0,968,0,269041,248859
2025-07-25,FII,23115,36097,355882,391434,2060226,2410309,2115272,2368953,265043,163644,265210,155450,5278219,5332416
2025-07-25,Pro,56310,47413,650703,628783,18682499,18363537,18706899,18296722,3523405,2090463,3595813,2066766,43366917,43342396
2025-07-25,TOTAL,155844,155844,1816967,1816967,31773220,33794348,31773220,33794348,5552529,3123884,5552529,3123884,76216792,76216792
2025-07-28,Client,80172,69782,722303,731014,13641858,13873745,13626523,13907935,1673676,865671,1670275,835578,30857425,30841107
2025-07-28,DII,13514,15517,579184,617429,0,6666,0,3333,4082,0,150,0,603446,636429
2025-07-28,FII,28539,34747,2103383,2069991,2700070,2849596,2749481,2841411,287188,174547,283243,172977,8143323,8151850
2025-07-28,Pro,48300,50479,905810,892246,24354446,22109253,24320370,22086581,3632241,2187154,3643519,2218817,53237204,53212012
2025-07-28,TOTAL,170525,170525,4310680,4310680,40696374,38839260,40696374,38839260,5597187,3227372,5597187,3227372,92841398,92841398
2025-07-29,Client,77775,72808,769563,775416,13525919,11282441,13730751,11214175,1574365,792248,1720817,731546,28022311,28245513
2025-07-29,DII,36981,30627,853193,889015,10000,6000,10000,500,2451,0,1379,0,908625,931521
2025-07-29,FII,51456,57412,2002189,1947399,2480851,2298427,2428906,2337506,256014,132478,249805,132669,7221415,7153697
2025-07-29,Pro,52489,57854,862339,875454,24618243,20030080,24465356,20064767,3335341,1724309,3196170,1784820,50622801,50444421
2025-07-29,TOTAL,218701,218701,4487284,4487284,40635013,33616948,40635013,33616948,5168171,2649035,5168171,2649035,86775152,86775152
2025-07-30,Client,73868,72631,782253,780702,23130092,19561788,23012314,19498917,1668639,762092,1766759,728154,45978732,45859477
2025-07-30,DII,21706,24875,863735,818808,0,4000,0,0,7365,0,0,0,896806,843683
2025-07-30,FII,44335,46664,1370199,1372670,3310297,3049481,3334967,3102659,189482,94734,191928,106034,8058528,8154922
2025-07-30,Pro,49038,44777,889074,933081,37928172,31135001,38021280,31148694,3213828,1583630,3120627,1606268,74798743,74874727
2025-07-30,TOTAL,188947,188947,3905261,3905261,64368561,53750270,64368561,53750270,5079314,2440456,5079314,2440456,129732809,129732809
2025-07-31,Client,151691,157353,1047174,1067628,62396813,57076300,62672857,57191985,1393720,800491,1503417,782467,122866189,123375707
2025-07-31,DII,29088,24739,816607,791431,1500,0,1500,749,6584,0,395,0,853779,818814
2025-07-31,FII,60775,67403,566475,587407,12859103,11921174,12831265,11908344,124711,80775,136947,79530,25613013,25610896
2025-07-31,Pro,96481,88540,1246712,1230502,133428124,121178874,133179918,121075270,2643654,1592005,2527910,1611274,260185850,259713414
2025-07-31,TOTAL,338035,338035,3676968,3676968,208685540,190176348,208685540,190176348,4168669,2473271,4168669,2473271,409518831,409518831
2025-08-01,Client,73505,62099,344564,334228,12446774,12867907,12345455,12977475,1160370,502184,1030753,550939,27395304,27300949
2025-08-01,DII,1548,0,73351,51334,0,0,0,0,183,0,47123,0,75082,98457
2025-08-01,FII,11143,31667,267321,299856,2248328,2469348,2288406,2452089,164036,84669,167544,82427,5244845,5321989
2025-08-01,Pro,46394,38824,499466,499284,18366058,16847483,18427299,16755174,2021182,1258013,2100351,1211500,39038596,39032432
2025-08-01,TOTAL,132590,132590,1184702,1184702,33061160,32184738,33061160,32184738,3345771,1844866,3345771,1844866,71753827,71753827
2025-08-04,Client,44714,47270,280895,301797,12664859,10358648,12855858,10328283,1063844,453821,1089177,420261,24866781,25042646
2025-08-04,DII,0,46,47117,73066,0,0,0,0,0,0,56598,0,47117,129710
2025-08-04,FII,12536,11302,290503,245672,2018716,2038758,1987623,2071365,189255,94059,191597,94053,4643827,4601612
2025-08-04,Pro,33501,32133,432410,430390,17631916,15124435,17472010,15122193,2081933,1125535,1997660,1159101,36429730,36213487
2025-08-04,TOTAL,90751,90751,1050925,1050925,32315491,27521841,32315491,27521841,3335032,1673415,3335032,1673415,65987455,65987455
2025-08-05,Client,48882,43212,278651,243202,10448485,10265788,10323160,10269329,983449,405169,921073,436078,22430424,22236054
2025-08-05,DII,1724,0,58439,38298,0,1860,0,7000,0,0,14558,0,62023,59856
2025-08-05,FII,8046,19870,245564,287442,1741138,1975243,1734455,1946736,165215,82608,163616,79613,4217814,4231732
2025-08-05,Pro,35013,30583,389135,402847,16609237,15617025,16741245,15636851,1802862,1089114,1852279,1061200,35542386,35725005
2025-08-05,TOTAL,93665,93665,971789,971789,28798860,27859916,28798860,27859916,2951526,1576891,2951526,1576891,62252647,62252647
2025-08-06,Client,44858,48481,282843,272229,19587508,19604844,19486126,19642263,1070774,527365,1005245,534922,41118192,40989266
2025-08-06,DII,437,11,57376,54290,0,10000,0,0,240,0,10013,0,68053,64314
2025-08-06,FII,11681,9998,254689,276755,2797348,3094689,2810398,3029572,171441,85939,172796,85773,6415787,6385292
2025-08-06,Pro,33467,31953,431470,423104,30983416,29412437,31071748,29450135,1969670,1233939,2024071,1226548,64064399,64227559
2025-08-06,TOTAL,90443,90443,1026378,1026378,53368272,52121970,53368272,52121970,3212125,1847243,3212125,1847243,111666431,111666431
2025-08-07,Client,81831,76895,348909,325957,51939900,51846418,52282598,51774360,1114902,537169,1107800,539097,105869129,106106707
2025-08-07,DII,3270,181,48495,91882,0,0,0,4251,0,0,12492,0,51765,108806
2025-08-07,FII,16187,22355,315413,302201,7838767,8335454,7776185,8375191,180145,94766,181135,93834,16780732,16750901
2025-08-07,Pro,51308,53165,485726,478503,113704603,97222086,113424487,97250156,2150423,1316172,2144043,1315176,214930318,214665530
2025-08-07,TOTAL,152596,152596,1198543,1198543,173483270,157403958,173483270,157403958,3445470,1948107,3445470,1948107,337631944,337631944
2025-08-08,Client,61468,57120,306492,279846,11327724,13545307,11236023,13660369,1195900,545271,1070179,579631,26982162,26883168
2025-08-08,DII,4661,93,54432,55006,12000,7011,0,0,150,0,7971,0,78254,63070
2025-08-08,FII,12306,21717,271752,311421,2093992,2590325,2139048,2549166,187242,104117,187256,98331,5259734,5306939
2025-08-08,Pro,46543,46048,464432,450835,16688426,17023718,16747071,16956826,2124263,1311079,2242149,1282505,37658461,37725434
2025-08-08,TOTAL,124978,124978,1097108,1097108,30122142,33166361,30122142,33166361,3507555,1960467,3507555,1960467,69978611,69978611
2025-08-11,Client,52244,54048,259252,291740,14063644,11233390,14308440,11151683,1147393,551058,1185053,498639,27306981,27489603
2025-08-11,DII,0,2223,37650,50009,0,2500,12000,0,550,0,18145,0,40700,82377
2025-08-11,FII,13820,10877,274230,238103,2138215,2132342,2113848,2186192,194407,101787,192562,98984,4854801,4840566
2025-08-11,Pro,38899,37815,439998,431278,18928664,17375558,18696235,17405915,2218492,1242482,2165082,1297704,40244093,40034029
2025-08-11,TOTAL,104963,104963,1011130,1011130,35130523,30743790,35130523,30743790,3560842,1895327,3560842,1895327,72446575,72446575
2025-08-12,Client,65114,60180,276388,273972,15517580,13865306,15337280,13935603,1157609,480185,1119601,492638,31362182,31219274
2025-08-12,DII,124,859,52174,42755,0,0,0,0,260,0,11460,0,52558,55074
2025-08-12,FII,10389,15920,225855,219258,3052263,3203932,3072979,3181070,202952,101983,203842,102346,6797374,6795415
2025-08-12,Pro,49833,48501,382305,400737,27546871,25388872,27706455,25341437,2083091,1179037,2109009,1166221,56630009,56772360
2025-08-12,TOTAL,125460,125460,936722,936722,46116714,42458110,46116714,42458110,3443912,1761205,3443912,1761205,94842123,94842123
2025-08-13,Client,48514,49623,285680,284994,24773199,21110901,24817596,20996928,1320658,542661,1352994,503993,48081613,48006128
2025-08-13,DII,95,1162,79993,116072,1000,0,0,1455,2000,0,2272,0,83088,120961
2025-08-13,FII,11136,8635,313809,281794,3064833,2899443,3029417,2960966,188502,97863,179295,96291,6575586,6556398
2025-08-13,Pro,31040,31365,419424,416046,36282243,32703947,36274262,32754942,2277448,1207784,2254047,1248024,72921886,72978686
2025-08-13,TOTAL,90785,90785,1098906,1098906,64121275,56714291,64121275,56714291,3788608,1848308,3788608,1848308,127662173,127662173
2025-08-14,Client,36755,38803,260326,254332,42216379,40543542,42148751,40634222,1217350,473494,1187023,493118,84747846,84756249
2025-08-14,DII,64,2604,70606,60128,4800,18560,0,6545,5060,0,3789,0,99090,73066
2025-08-14,FII,7689,7811,232094,254115,4878323,5715764,4907281,5696273,200970,104821,195761,99418,11139661,11160659
2025-08-14,Pro,34884,30174,384537,378988,76643593,78991664,76687063,78932490,2074038,1138862,2110845,1124641,159267578,159264201
2025-08-14,TOTAL,79392,79392,947563,947563,123743095,125269530,123743095,125269530,3497418,1717177,3497418,1717177,255254175,255254175
2025-08-18,Client,72067,80396,399582,417795,12800879,11521319,12880205,11593342,1946073,828058,1971120,778170,27567978,27721028
2025-08-18,DII,7628,5455,76345,96183,300,0,4000,0,2204,0,23384,0,86477,129022
2025-08-18,FII,25556,14001,383466,331079,2097024,1843805,2094100,1844787,252739,140082,252514,141284,4742672,4677765
2025-08-18,Pro,53493,58892,599251,613587,18475359,17199182,18395257,17126177,3665282,2015049,3619280,2063735,42007616,41876928
2025-08-18,TOTAL,158744,158744,1458644,1458644,33373562,30564306,33373562,30564306,5866298,2983189,5866298,2983189,74404743,74404743
2025-08-19,Client,45654,43806,366338,366230,12137991,9795898,12218625,9718398,1705000,755337,1747305,719991,24806218,24814355
2025-08-19,DII,486,632,84127,97968,0,12100,1220,100,111,0,3959,0,96824,103879
2025-08-19,FII,7825,8032,291567,256673,2049927,1769041,2033479,1761438,275338,126835,275513,129020,4520533,4464155
2025-08-19,Pro,26833,28328,436698,457859,19447851,16063553,19382445,16160656,3028701,1627185,2982373,1660346,40630821,40672007
2025-08-19,TOTAL,80798,80798,1178730,1178730,33635769,27640592,33635769,27640592,5009150,2509357,5009150,2509357,70054396,70054396
2025-08-20,Client,46270,44805,397379,389098,21775268,17295569,21753213,17235879,1889569,737102,1862039,741962,42141157,42026996
2025-08-20,DII,385,5143,135442,118998,0,0,0,2775,663,0,10508,0,136490,137424
2025-08-20,FII,11046,12707,308878,318885,2841061,2334995,2866325,2386161,327471,148012,324860,146948,5971463,6055886
2025-08-20,Pro,31594,26640,495476,510194,30221268,25335590,30218059,25341339,3318149,1731322,3338445,1727526,61133399,61162203
2025-08-20,TOTAL,89295,89295,1337175,1337175,54837597,44966154,54837597,44966154,5535852,2616436,5535852,2616436,109382509,109382509
2025-08-21,Client,46568,54243,421161,419816,46643907,41151469,46632827,41338011,1656323,718248,1647625,740240,90637676,90832762
2025-08-21,DII,980,2272,200971,174798,0,0,0,0,1169,0,1715,0,203120,178785
2025-08-21,FII,21853,16711,306992,323058,5284800,5401070,5310041,5363940,265340,136927,264189,134373,11416982,11412312
2025-08-21,Pro,30925,27100,486107,497559,81196575,78562059,81182414,78412647,3106946,1868275,3116249,1848837,165250887,165084806
2025-08-21,TOTAL,100326,100326,1415231,1415231,133125282,125114598,133125282,125114598,5029778,2723450,5029778,2723450,267508665,267508665
2025-08-22,Client,77694,72086,612899,604700,11221327,11866148,11246641,12039361,1634744,773296,1612008,817536,26186108,26392332
2025-08-22,DII,1599,3526,600922,562734,0,1806,0,1806,3460,0,876,0,607787,568942
2025-08-22,FII,21350,24809,1892773,1921080,1673675,1692515,1718102,1660480,257178,157115,261548,150454,5694606,5736473
2025-08-22,Pro,45635,45857,656487,674567,17867744,16297055,17798003,16155877,3121929,1849724,3142879,1812145,39838574,39629328
2025-08-22,TOTAL,146278,146278,3763081,3763081,30762746,29857524,30762746,29857524,5017311,2780135,5017311,2780135,72327075,72327075
2025-08-25,Client,69646,71073,746789,774685,13645193,11906272,13743060,11792363,1728069,741793,1801054,725162,28837762,28907397
2025-08-25,DII,36053,37509,1046621,1032010,0,154,580,154,1212,0,331,0,1084040,1070584
2025-08-25,FII,67653,66382,2288550,2273114,2138104,2076262,2126091,2109130,297518,128567,290998,128671,6996654,6994386
2025-08-25,Pro,36993,35381,722640,724791,21168246,18119418,21081812,18200459,3376141,1706652,3310557,1723179,45130090,45076179
2025-08-25,TOTAL,210345,210345,4804600,4804600,36951543,32102106,36951543,32102106,5402940,2577012,5402940,2577012,82048546,82048546
2025-08-26,Client,130866,123146,924015,891976,13701809,14745251,13515374,14806658,1598039,830831,1668877,880699,31930811,31886730
2025-08-26,DII,51069,51299,1074259,1095899,0,4720,0,4720,62,0,674,0,1130110,1152592
2025-08-26,FII,80187,86878,1562663,1565567,3221729,3817517,3227262,3787685,194768,122549,196849,120735,8999413,8984976
2025-08-26,Pro,65106,65905,922017,929512,29039599,24999694,29220501,24968119,3612061,2103734,3538530,2055680,60742211,60778247
2025-08-26,TOTAL,327228,327228,4482954,4482954,45963137,43567182,45963137,43567182,5404930,3057114,5404930,3057114,102802545,102802545
2025-08-28,Client,171282,154373,1087105,1104005,52511231,56607420,52630590,56799114,1151794,751310,1208516,739389,112280142,112635987
2025-08-28,DII,26811,17433,1039557,1025302,0,8802,0,8802,4416,0,945,0,1079586,1052482
2025-08-28,FII,70598,85904,536540,553797,12074807,11736471,12103057,11730901,110755,81440,132944,105490,24610611,24712093
2025-08-28,Pro,90399,101380,1152708,1132806,116355008,104831143,116207399,104645019,2221354,1406784,2145914,1394655,226057396,225627173
2025-08-28,TOTAL,359090,359090,3815910,3815910,180941046,173183836,180941046,173183836,3488319,2239534,3488319,2239534,364027735,364027735
2025-08-29,Client,52370,49689,293133,265339,17849541,19217311,17804837,19302213,887236,379682,850232,397557,38679273,38669867
2025-08-29,DII,1200,532,42672,96651,0,13452,0,692,185,0,22410,0,57509,120285
2025-08-29,FII,15914,22595,277784,252730,2930074,3296101,2959218,3307063,141841,87313,143551,82121,6749027,6767278
2025-08-29,Pro,39693,36361,404101,402970,27409660,27026855,27425220,26943751,1625856,959140,1638925,946457,57465305,57393684
2025-08-29,TOTAL,109177,109177,1017690,1017690,48189275,49553719,48189275,49553719,2655118,1426135,2655118,1426135,102951114,102951114
2025-09-01,Client,44724,45594,253961,260670,23323607,19197015,23432509,19111280,978431,355497,1000096,329105,44153235,44179254
2025-09-01,DII,302,2818,29538,62479,0,632,0,632,22,0,33494,0,30494,99423
2025-09-01,FII,10772,8124,258525,211183,3163460,3220104,3140011,3298812,116803,66792,122379,66660,6836456,6847169
2025-09-01,Pro,28025,27287,339980,347672,34035643,30470635,33950190,30477662,1645569,797589,1584856,824113,67317441,67211780
2025-09-01,TOTAL,83823,83823,882004,882004,60522710,52888386,60522710,52888386,2740825,1219878,2740825,1219878,118337626,118337626
2025-09-02,Client,63466,62812,312044,302279,59341081,59431333,59393697,59770693,1064901,381125,1048578,402723,120593950,120980782
2025-09-02,DII,400,559,56738,42914,0,272,0,272,140,0,12399,0,57550,56144
2025-09-02,FII,9529,17407,231228,235676,7570028,9298658,7526127,9128933,159809,88949,159440,84819,17358201,17152402
