w_pro,w_fii,w_contra,dev_exact,dev_cov,dev_sign,val_exact,val_sign,conf_exact,conf_sign,conf_sign_n,dev_score
1.0,0.8,-0.25,31.2,49.27,57.14,35.08,54.81,30.12,48.65,74,46.763999999999996
0.05,0.2,0.3,37.32,72.89,53.06,39.52,55.19,42.17,54.46,112,46.763999999999996
1.0,0.85,-0.25,31.2,49.27,57.14,34.68,55.45,30.12,48.65,74,46.763999999999996
0.6,0.5,-0.15,31.2,49.27,57.14,34.68,54.9,30.12,48.65,74,46.763999999999996
0.85,0.9,-0.25,31.2,46.06,57.14,34.68,54.0,30.72,50.0,74,46.763999999999996
0.65,1.0,0.1,34.4,60.64,55.0,36.29,54.55,39.16,54.74,95,46.76
0.7,0.35,-0.15,32.07,56.85,56.55,35.48,54.63,30.12,49.33,75,46.758
0.65,0.3,-0.1,32.94,62.1,55.97,36.29,55.17,30.72,49.37,79,46.758
0.8,0.7,-0.05,33.24,60.35,55.77,35.48,54.47,35.54,52.87,87,46.758
0.95,0.5,-0.2,32.07,56.85,56.55,35.48,54.63,30.72,50.0,76,46.758
0.8,0.55,-0.15,32.07,56.85,56.55,35.89,54.95,32.53,51.25,80,46.758
0.05,0.55,0.25,34.99,66.18,54.6,38.31,51.97,37.95,52.88,104,46.756
0.6,0.85,-0.2,30.61,44.02,57.52,36.29,55.0,30.72,51.35,74,46.756
0.05,0.65,0.3,34.99,66.18,54.6,39.11,51.97,37.95,52.88,104,46.756
0.95,0.85,-0.15,31.49,53.94,56.93,36.29,54.31,33.73,53.09,81,46.754000000000005
0.6,0.55,-0.1,31.49,53.94,56.93,36.29,54.31,33.13,52.5,80,46.754000000000005
0.0,0.05,0.25,37.03,75.51,53.23,38.71,53.46,44.58,55.56,117,46.75
0.0,0.05,0.2,37.03,75.51,53.23,39.52,54.37,43.98,55.17,116,46.75
0.85,0.7,-0.2,31.49,50.73,56.92,34.68,54.37,30.72,49.33,75,46.748000000000005
0.65,0.55,-0.15,31.49,50.73,56.92,34.68,53.85,31.33,50.0,76,46.748000000000005
0.25,0.35,0.1,35.28,64.43,54.39,35.89,54.07,39.76,54.64,97,46.746
0.25,0.4,0.15,35.28,64.43,54.39,35.89,53.68,39.76,54.0,100,46.746
0.5,0.7,0.2,35.28,64.43,54.39,35.89,54.07,39.76,54.64,97,46.746
0.4,0.65,0.25,35.28,64.43,54.39,35.89,53.68,39.76,54.0,100,46.746
0.45,0.75,0.3,35.28,64.43,54.39,35.48,53.33,40.36,54.46,101,46.746
0.3,0.5,0.2,35.28,64.43,54.39,35.48,53.33,40.36,54.46,101,46.746
0.65,0.9,0.25,35.28,64.43,54.39,35.89,54.48,39.76,54.08,98,46.746
0.5,0.8,0.3,35.28,64.43,54.39,35.89,53.68,39.76,54.0,100,46.746
0.15,0.25,0.1,35.28,64.43,54.39,35.48,53.33,40.36,54.46,101,46.746
0.35,0.8,-0.25,28.86,28.57,58.67,31.45,55.56,26.51,48.28,58,46.745999999999995
0.05,0.7,-0.15,32.65,41.98,56.14,33.87,54.84,31.93,53.25,77,46.744
0.55,0.45,-0.0,34.4,65.6,54.97,35.89,54.62,34.94,52.17,92,46.742
0.8,0.65,-0.0,34.4,65.6,54.97,35.89,54.2,34.94,52.17,92,46.742
0.25,0.55,-0.05,32.94,54.81,55.94,36.69,54.7,35.54,54.12,85,46.74
0.65,0.95,-0.1,32.07,53.64,56.52,34.68,54.95,33.13,50.6,83,46.74
0.2,0.3,0.25,36.15,69.1,53.8,37.1,54.23,39.16,52.83,106,46.739999999999995
0.65,0.7,-0.3,28.28,32.94,59.04,34.27,56.96,27.71,46.67,60,46.736000000000004
0.45,0.45,-0.2,28.28,32.94,59.04,33.87,55.7,26.51,44.07,59,46.736000000000004
0.55,0.2,-0.25,30.9,35.86,57.29,30.65,53.85,27.71,48.0,50,46.733999999999995
0.3,0.85,-0.1,33.24,48.98,55.73,38.31,56.25,36.14,54.65,86,46.733999999999995
0.3,0.05,-0.15,30.9,35.86,57.29,30.24,57.14,25.9,47.92,48,46.733999999999995
0.25,0.75,0.15,34.11,63.27,55.15,37.5,53.96,36.14,51.02,98,46.733999999999995
0.6,0.1,-0.3,30.9,35.86,57.29,30.24,57.14,25.9,47.92,48,46.733999999999995
0.4,0.45,-0.25,26.82,21.57,60.0,30.24,54.72,24.1,46.34,41,46.728
0.5,0.6,-0.3,26.82,23.91,60.0,30.65,55.17,25.9,47.83,46,46.728
0.25,0.3,-0.15,26.82,23.91,60.0,30.65,55.17,25.9,47.83,46,46.728
0.4,0.7,-0.1,31.78,48.98,56.69,36.29,56.07,33.73,52.44,82,46.726
0.2,1.0,-0.05,34.99,57.14,54.55,37.9,53.97,34.94,52.08,96,46.726
0.2,0.35,-0.05,31.78,48.98,56.69,36.29,56.07,33.73,52.44,82,46.726
0.5,0.6,-0.0,34.4,61.52,54.94,36.29,54.62,35.54,51.65,91,46.724
0.45,0.55,-0.0,34.4,61.52,54.94,36.29,55.04,36.14,51.65,91,46.724
0.35,0.75,0.05,34.4,61.52,54.94,36.69,53.38,37.35,53.26,92,46.724
0.75,0.9,-0.0,34.4,61.52,54.94,36.29,54.62,35.54,51.65,91,46.724
0.65,0.8,-0.0,34.4,61.52,54.94,36.29,54.62,36.14,51.65,91,46.724
0.7,0.85,-0.0,34.4,61.52,54.94,36.29,55.04,36.14,51.65,91,46.724
0.25,0.3,-0.0,34.4,61.52,54.94,36.29,54.62,35.54,51.65,91,46.724
0.3,0.65,0.05,34.4,61.52,54.94,36.69,53.38,37.35,53.26,92,46.724
0.4,0.7,-0.0,34.11,59.18,55.13,36.29,55.04,36.75,52.75,91,46.722
0.5,0.75,-0.0,34.11,59.18,55.13,35.89,53.85,38.55,54.26,94,46.722
0.3,0.45,-0.0,34.11,59.18,55.13,35.89,53.85,38.55,54.26,94,46.722
0.2,0.3,-0.0,34.11,59.18,55.13,35.89,53.85,38.55,54.26,94,46.722
0.6,0.9,-0.0,34.11,59.18,55.13,35.89,53.85,38.55,54.26,94,46.722
0.4,0.6,-0.0,34.11,59.18,55.13,35.89,53.85,38.55,54.26,94,46.722
0.1,0.15,-0.0,34.11,59.18,55.13,35.89,53.85,38.55,54.26,94,46.722
0.2,0.35,-0.0,34.11,59.18,55.13,36.29,55.04,36.75,52.75,91,46.722
0.45,0.8,-0.0,34.11,59.18,55.13,36.69,55.04,37.35,53.26,92,46.722
0.7,0.65,-0.3,29.15,34.69,58.43,34.27,55.56,25.9,43.33,60,46.718
0.55,0.75,-0.05,33.24,57.14,55.7,35.89,54.47,34.34,51.16,86,46.716
0.95,0.7,-0.05,32.94,62.97,55.9,35.08,54.92,34.94,52.87,87,46.716
0.15,0.35,0.15,35.28,65.31,54.34,37.5,54.61,40.36,53.33,105,46.716
0.9,0.35,-0.2,33.24,57.14,55.7,34.68,53.21,31.93,52.0,75,46.716
1.0,0.75,-0.05,32.94,62.97,55.9,35.48,55.28,34.94,52.87,87,46.716
0.3,0.7,0.3,35.28,65.31,54.34,37.5,54.61,40.36,53.33,105,46.716
0.25,0.05,-0.1,30.9,45.48,57.26,31.85,51.9,28.92,49.18,61,46.715999999999994
0.85,0.95,-0.25,30.9,45.48,57.26,35.08,55.0,30.72,49.32,73,46.715999999999994
0.75,0.15,-0.3,30.9,45.48,57.26,31.85,51.9,28.92,49.18,61,46.715999999999994
0.5,0.1,-0.2,30.9,45.48,57.26,31.85,51.9,28.92,49.18,61,46.715999999999994
0.55,0.6,0.3,35.57,68.51,54.14,35.89,54.07,39.16,53.4,103,46.712
0.0,0.55,0.3,35.57,68.51,54.14,39.92,52.9,38.55,54.21,107,46.712
0.6,0.65,0.3,35.57,68.51,54.14,35.89,54.07,39.16,54.46,101,46.712
0.35,0.85,-0.25,30.03,30.9,57.83,32.66,55.13,27.71,49.18,61,46.71
0.0,0.05,0.15,37.32,75.51,52.97,39.52,54.09,43.98,55.17,116,46.709999999999994
0.0,0.1,0.3,37.32,75.51,52.97,39.52,54.09,43.98,55.17,116,46.709999999999994
0.4,0.65,-0.25,27.7,24.78,59.38,32.66,55.88,27.71,49.06,53,46.708
0.8,0.05,-0.3,32.94,51.6,55.88,31.45,51.72,28.31,48.39,62,46.704
0.85,0.75,-0.15,31.2,53.35,57.04,36.29,53.98,33.73,53.09,81,46.70399999999999
0.8,0.7,-0.15,31.2,53.35,57.04,35.89,53.15,33.13,52.5,80,46.70399999999999
0.15,0.8,0.25,34.69,64.72,54.71,38.71,54.17,37.35,52.0,100,46.702
0.25,0.85,0.3,34.69,64.72,54.71,36.69,53.9,37.95,52.0,100,46.702
0.15,0.55,0.2,34.69,64.72,54.71,36.69,53.9,37.95,52.0,100,46.702
0.65,0.65,0.1,34.11,64.14,55.09,36.29,54.14,37.35,52.08,96,46.698
0.45,0.45,0.05,34.11,64.14,55.09,36.29,54.14,37.35,52.63,95,46.698
0.75,0.75,0.1,34.11,64.14,55.09,36.29,54.14,37.35,52.08,96,46.698
0.6,0.6,0.05,34.11,64.14,55.09,35.89,53.79,37.35,52.63,95,46.698
0.95,0.95,0.1,34.11,64.14,55.09,36.29,54.14,37.35,52.63,95,46.698
0.35,0.35,0.05,34.11,64.14,55.09,36.29,54.14,37.35,52.08,96,46.698
0.85,0.85,0.1,34.11,64.14,55.09,36.29,54.14,37.35,52.63,95,46.698
1.0,1.0,0.15,34.11,64.14,55.09,36.29,54.14,37.35,52.08,96,46.698
1.0,1.0,0.1,34.11,64.14,55.09,36.29,54.14,37.35,52.63,95,46.698
0.4,0.4,0.05,34.11,64.14,55.09,36.29,54.14,37.35,52.63,95,46.698
0.5,0.5,0.05,34.11,64.14,55.09,36.29,54.14,37.35,52.63,95,46.698
0.8,0.8,0.1,34.11,64.14,55.09,36.29,54.14,37.35,52.63,95,46.698
0.9,0.9,0.1,34.11,64.14,55.09,36.29,54.14,37.35,52.63,95,46.698
0.7,0.7,0.1,34.11,64.14,55.09,36.29,54.14,37.35,52.08,96,46.698
0.55,0.55,0.05,34.11,64.14,55.09,36.29,54.14,37.35,52.63,95,46.698
0.65,0.6,-0.15,31.2,50.15,57.03,35.48,55.77,32.53,51.9,79,46.69799999999999
1.0,0.65,-0.2,31.78,56.27,56.64,35.48,54.63,31.93,50.65,77,46.696000000000005
0.2,0.5,0.05,33.82,61.81,55.28,37.1,53.33,37.35,53.76,93,46.696
0.95,0.8,-0.05,33.82,61.81,55.28,35.48,54.47,35.54,52.87,87,46.696
0.65,0.1,-0.15,33.82,61.81,55.28,34.68,51.79,32.53,53.95,76,46.696
0.35,0.9,0.1,33.82,61.81,55.28,37.1,53.33,36.75,52.63,95,46.696
0.4,1.0,0.1,33.82,61.81,55.28,37.1,53.33,37.35,53.76,93,46.696
0.5,0.35,-0.2,29.74,39.07,58.0,33.47,54.76,27.11,45.0,60,46.696
0.8,0.15,-0.3,32.36,48.69,56.25,32.66,50.59,29.52,50.0,64,46.694
0.3,0.8,-0.2,30.32,34.69,57.61,32.66,55.0,31.33,52.11,71,46.693999999999996
0.15,0.4,-0.1,30.32,34.69,57.61,32.66,55.0,31.33,52.11,71,46.693999999999996
0.85,0.7,-0.25,31.2,46.94,57.02,35.08,55.1,29.52,48.61,72,46.69200000000001
0.65,0.4,-0.2,31.2,46.94,57.02,34.68,54.08,28.31,46.27,67,46.69200000000001
0.8,0.5,-0.25,31.2,46.94,57.02,34.68,54.08,28.92,46.27,67,46.69200000000001
0.2,0.25,0.25,36.15,70.85,53.72,37.5,53.42,39.76,53.77,106,46.692
0.4,0.6,0.1,34.99,62.97,54.49,36.29,54.55,39.76,54.08,98,46.690000000000005
0.45,0.7,0.15,34.99,62.97,54.49,35.89,53.38,39.76,54.08,98,46.690000000000005
0.4,0.6,0.15,34.99,62.97,54.49,35.89,53.33,40.36,54.55,99,46.690000000000005
0.6,0.95,0.25,34.99,62.97,54.49,35.89,53.73,39.76,54.08,98,46.690000000000005
0.6,0.9,0.15,34.99,62.97,54.49,36.29,54.55,39.76,54.08,98,46.690000000000005
0.65,1.0,0.25,34.99,62.97,54.49,35.89,53.73,39.76,54.08,98,46.690000000000005
0.2,0.3,0.05,34.99,62.97,54.49,36.29,54.55,39.76,54.08,98,46.690000000000005
0.65,1.0,0.2,34.99,62.97,54.49,35.89,53.38,39.76,54.08,98,46.690000000000005
0.45,0.7,0.2,34.99,62.97,54.49,35.89,53.73,40.36,54.55,99,46.690000000000005
0.65,0.95,0.2,34.99,62.97,54.49,36.29,53.73,39.76,54.64,97,46.690000000000005
0.35,0.55,0.15,34.99,62.97,54.49,35.89,53.73,40.36,54.55,99,46.690000000000005
0.5,0.8,0.2,34.99,62.97,54.49,35.89,53.38,39.76,54.08,98,46.690000000000005
0.5,0.75,0.15,34.99,62.97,54.49,36.29,53.73,39.76,54.08,98,46.690000000000005
0.55,0.8,0.15,34.99,62.97,54.49,36.29,53.73,39.76,54.64,97,46.690000000000005
0.3,0.45,0.1,34.99,62.97,54.49,35.89,53.38,39.76,54.08,98,46.690000000000005
0.25,0.4,0.1,34.99,62.97,54.49,35.89,53.38,39.76,54.08,98,46.690000000000005
0.55,0.85,0.2,34.99,62.97,54.49,35.89,53.38,39.76,54.08,98,46.690000000000005
0.6,0.9,0.2,34.99,62.97,54.49,35.89,53.38,39.76,54.08,98,46.690000000000005
0.65,0.95,0.15,34.99,62.97,54.49,36.29,54.55,39.76,54.08,98,46.690000000000005
0.95,0.5,-0.15,32.65,61.52,56.05,36.29,54.39,31.33,50.65,77,46.69
0.9,0.8,-0.2,31.49,51.6,56.82,35.48,54.21,32.53,51.9,79,46.688
0.7,0.55,-0.15,31.49,51.6,56.82,35.89,54.63,31.93,50.0,78,46.688
0.45,0.4,-0.1,31.49,51.6,56.82,35.48,54.21,32.53,51.9,79,46.688
0.95,0.8,-0.2,31.49,51.6,56.82,35.48,53.21,32.53,51.9,79,46.688
0.7,0.6,-0.15,31.49,51.6,56.82,35.48,53.7,32.53,51.9,79,46.688
0.65,0.75,0.25,35.28,66.18,54.29,35.89,54.07,39.16,54.08,98,46.686
0.7,0.8,0.25,35.28,66.18,54.29,35.89,54.07,38.55,53.61,97,46.686
0.5,0.9,-0.3,27.99,27.7,59.15,32.66,54.67,27.11,48.28,58,46.68599999999999
0.25,0.45,-0.15,27.99,27.7,59.15,32.66,54.67,27.11,48.28,58,46.68599999999999
0.6,0.95,-0.1,31.78,53.06,56.62,35.08,54.46,34.34,52.38,84,46.684
0.3,0.45,-0.05,31.78,53.06,56.62,35.08,54.95,33.13,51.22,82,46.684
0.6,0.9,-0.1,31.78,53.06,56.62,35.08,54.95,33.13,51.22,82,46.684
0.8,0.85,-0.15,31.78,53.06,56.62,35.08,54.05,32.53,51.9,79,46.684
0.9,0.65,-0.2,31.78,53.06,56.62,35.89,55.14,30.72,48.68,76,46.684
0.55,0.05,-0.15,34.11,60.06,55.06,32.66,51.49,31.93,50.67,75,46.68
0.05,1.0,-0.1,34.69,55.69,54.67,37.5,55.65,37.35,55.32,94,46.678
0.5,0.65,0.3,35.86,67.64,53.89,35.48,54.07,40.96,55.45,101,46.678
0.25,0.4,0.25,35.86,67.64,53.89,36.29,53.57,40.36,54.29,105,46.678
0.95,0.5,-0.3,31.49,48.4,56.8,35.08,54.08,29.52,46.97,66,46.676
0.65,0.35,-0.2,31.49,48.4,56.8,34.27,54.08,29.52,46.27,67,46.676
0.55,0.9,-0.15,31.49,48.4,56.8,36.29,56.6,32.53,51.25,80,46.676
0.15,1.0,-0.0,35.28,61.22,54.27,40.32,54.23,36.14,52.53,99,46.674
0.6,0.95,0.1,34.69,60.64,54.66,36.29,54.55,39.16,54.74,95,46.672
0.45,0.8,0.05,34.69,60.64,54.66,36.69,54.14,37.95,53.76,93,46.672
0.25,0.4,0.05,34.69,60.64,54.66,36.29,54.14,39.16,54.17,96,46.672
0.6,1.0,0.15,34.69,60.64,54.66,35.89,53.79,39.16,54.17,96,46.672
0.5,0.8,0.1,34.69,60.64,54.66,36.29,54.14,39.16,54.17,96,46.672
0.85,0.9,-0.0,33.24,62.1,55.62,36.29,54.62,36.75,53.26,92,46.668
0.9,0.95,-0.0,33.24,62.1,55.62,36.29,54.62,36.75,53.26,92,46.668
0.95,1.0,-0.0,33.24,62.1,55.62,36.29,54.62,36.75,53.26,92,46.668
0.85,0.4,-0.3,31.49,45.19,56.78,33.47,52.81,28.92,49.18,61,46.664
0.65,0.2,-0.25,31.49,45.19,56.78,30.65,51.32,28.92,50.88,57,46.664
0.45,0.4,-0.0,33.53,64.43,55.42,36.29,54.96,35.54,52.81,89,46.664
0.9,0.8,-0.0,33.53,64.43,55.42,36.29,54.96,35.54,52.81,89,46.664
0.55,0.5,-0.05,32.65,58.31,56.0,35.48,54.92,35.54,52.87,87,46.660000000000004
0.85,0.7,-0.1,32.65,58.31,56.0,35.89,55.46,34.94,52.33,86,46.660000000000004
0.25,0.4,0.3,35.86,68.51,53.85,36.69,53.9,39.76,52.83,106,46.654
0.3,0.35,0.2,35.86,68.51,53.85,36.29,54.01,40.36,54.37,103,46.654
0.7,0.75,0.05,33.82,62.68,55.21,35.89,53.79,36.75,52.13,94,46.653999999999996
0.9,0.95,0.05,33.82,62.68,55.21,35.89,53.79,36.75,52.69,93,46.653999999999996
0.8,0.85,0.05,33.82,62.68,55.21,35.89,53.79,36.75,52.13,94,46.653999999999996
0.75,0.8,0.05,33.82,62.68,55.21,35.89,53.79,36.75,52.13,94,46.653999999999996
0.6,0.65,0.05,33.82,62.68,55.21,35.89,53.79,37.35,52.63,95,46.653999999999996
0.55,0.6,0.05,33.82,62.68,55.21,35.48,53.79,37.35,52.63,95,46.653999999999996
0.45,0.5,0.05,33.82,62.68,55.21,35.48,53.79,37.35,52.63,95,46.653999999999996
0.95,1.0,0.05,33.82,62.68,55.21,35.89,53.79,36.75,52.69,93,46.653999999999996
0.85,0.95,0.1,33.82,62.68,55.21,35.48,53.79,37.35,52.63,95,46.653999999999996
0.9,1.0,0.1,33.82,62.68,55.21,35.48,53.79,37.35,52.63,95,46.653999999999996
0.85,0.9,0.05,33.82,62.68,55.21,35.89,53.79,36.75,52.13,94,46.653999999999996
0.65,0.7,0.05,33.82,62.68,55.21,35.89,53.79,37.35,52.63,95,46.653999999999996
0.5,0.55,0.05,33.82,62.68,55.21,35.48,53.79,37.35,52.63,95,46.653999999999996
0.65,0.35,-0.25,31.49,41.98,56.76,33.47,52.87,28.31,48.33,60,46.652
0.5,0.65,-0.3,27.11,24.49,59.68,30.65,55.17,27.11,47.06,51,46.652
0.15,0.45,0.1,34.4,63.27,54.82,37.5,53.57,36.14,50.52,97,46.651999999999994
0.3,0.9,0.2,34.4,63.27,54.82,37.5,53.57,36.14,50.52,97,46.651999999999994
0.2,0.5,-0.05,33.53,52.19,55.4,37.1,55.65,35.54,55.29,85,46.651999999999994
0.4,1.0,-0.1,33.53,52.19,55.4,37.1,55.65,35.54,55.29,85,46.651999999999994
0.25,0.65,-0.15,30.03,37.32,57.73,33.06,54.12,33.13,52.63,76,46.65
0.45,0.35,-0.25,27.99,25.36,59.09,31.05,57.41,25.9,52.5,40,46.65
0.45,0.6,-0.0,34.11,60.93,55.0,35.89,54.69,37.95,53.19,94,46.644
0.55,0.65,-0.15,30.9,46.36,57.14,35.48,56.44,31.33,50.67,75,46.644
0.75,0.75,-0.25,30.9,43.15,57.14,34.27,53.68,27.71,46.38,69,46.644
0.45,0.55,-0.05,32.94,56.56,55.78,35.08,54.7,34.94,51.14,88,46.644
0.6,0.8,-0.0,34.11,60.93,55.0,35.89,54.69,37.95,53.19,94,46.644
0.75,1.0,-0.0,34.11,60.93,55.0,35.89,54.69,37.95,53.19,94,46.644
0.9,0.9,-0.3,30.9,43.15,57.14,34.27,53.68,27.71,46.38,69,46.644
0.45,0.45,-0.15,30.9,43.15,57.14,34.27,53.68,27.71,46.38,69,46.644
0.15,0.2,-0.0,34.11,60.93,55.0,35.89,54.69,37.95,53.19,94,46.644
0.3,0.4,-0.0,34.11,60.93,55.0,35.89,54.69,37.95,53.19,94,46.644
0.7,0.8,-0.2,30.9,46.36,57.14,35.08,55.56,30.72,50.0,74,46.644
0.3,0.3,-0.1,30.9,43.15,57.14,34.27,53.68,27.71,46.38,69,46.644
0.55,0.75,-0.0,34.11,60.93,55.0,35.89,54.69,37.95,53.19,94,46.644
0.15,0.15,-0.05,30.9,43.15,57.14,34.27,53.68,27.71,46.38,69,46.644
0.35,0.4,-0.1,30.9,46.36,57.14,35.08,55.56,30.72,50.0,74,46.644
0.7,0.95,-0.0,34.11,60.93,55.0,35.89,54.69,37.95,53.19,94,46.644
0.65,0.9,0.05,34.11,60.93,55.0,35.48,54.26,38.55,53.68,95,46.644
0.6,0.6,-0.2,30.9,43.15,57.14,34.27,53.68,27.71,46.38,69,46.644
0.65,0.85,-0.0,34.11,60.93,55.0,35.89,54.26,37.35,52.69,93,46.644
1.0,0.5,-0.15,32.65,62.39,55.97,36.29,54.31,32.53,51.25,80,46.642
0.05,0.85,-0.15,33.53,48.1,55.38,35.89,55.88,34.34,54.22,83,46.64
0.8,0.35,-0.15,32.94,60.64,55.77,36.29,54.87,31.33,50.0,78,46.638000000000005
0.45,0.7,0.1,34.69,61.52,54.6,36.29,54.55,39.16,53.61,97,46.635999999999996
0.65,0.05,-0.25,33.24,50.73,55.56,31.45,52.33,28.31,48.39,62,46.632
0.25,0.75,-0.1,33.24,46.65,55.56,37.1,56.07,35.54,54.12,85,46.632
0.25,0.6,-0.05,33.82,54.52,55.17,36.69,54.24,36.14,54.02,87,46.629999999999995
1.0,0.85,-0.2,31.49,52.48,56.72,35.89,53.64,33.73,53.09,81,46.628
0.65,0.65,0.3,35.28,67.93,54.19,36.69,54.35,37.95,53.0,100,46.626
0.9,0.75,-0.25,31.2,47.81,56.91,34.68,55.1,30.12,49.32,73,46.62599999999999
0.85,0.15,-0.2,33.53,61.22,55.35,33.87,51.85,31.33,53.42,73,46.622
0.9,0.5,-0.15,32.36,60.93,56.13,36.29,54.46,31.33,50.65,77,46.622
0.8,0.3,-0.15,33.53,61.22,55.35,36.29,54.87,31.93,51.9,79,46.622
0.05,0.1,0.15,36.44,71.72,53.4,37.9,54.0,39.76,52.78,108,46.616
0.1,0.25,0.3,36.44,71.72,53.4,38.31,54.36,40.96,53.64,110,46.616
0.15,0.4,0.2,35.57,66.18,53.98,37.1,53.85,40.36,53.77,106,46.616
0.1,0.2,0.3,36.44,71.72,53.4,37.9,54.0,39.76,52.78,108,46.616
0.2,0.7,0.2,34.4,64.14,54.76,37.9,53.9,36.75,51.52,99,46.61599999999999
0.8,0.85,0.15,34.4,64.14,54.76,35.89,53.73,37.35,52.63,95,46.61599999999999
0.85,0.9,0.15,34.4,64.14,54.76,35.89,54.14,37.35,52.63,95,46.61599999999999
0.1,0.35,0.1,34.4,64.14,54.76,37.9,53.9,36.75,51.52,99,46.61599999999999
0.9,0.95,0.15,34.4,64.14,54.76,35.89,54.14,37.35,52.63,95,46.61599999999999
0.15,0.75,0.2,34.4,64.14,54.76,39.11,54.17,37.35,52.0,100,46.61599999999999
0.75,0.8,0.15,34.4,64.14,54.76,35.89,53.73,37.35,52.63,95,46.61599999999999
0.1,0.95,0.1,35.28,62.97,54.17,39.52,53.42,35.54,53.06,98,46.614000000000004
0.3,0.8,-0.1,32.94,49.27,55.73,37.9,56.36,36.14,55.29,85,46.614
0.15,0.4,-0.05,32.94,49.27,55.73,37.9,56.36,36.14,55.29,85,46.614
0.15,0.8,-0.1,32.94,49.27,55.73,35.08,52.29,35.54,54.55,88,46.614
0.3,1.0,-0.2,30.61,39.36,57.28,32.66,52.22,35.54,54.22,83,46.612
0.25,0.75,-0.15,30.61,39.36,57.28,33.47,53.85,34.34,53.75,80,46.612
0.7,0.6,-0.05,32.65,59.18,55.92,35.48,54.47,35.54,52.87,87,46.612
0.15,0.5,-0.1,30.61,39.36,57.28,32.66,52.22,35.54,54.22,83,46.612
0.5,0.4,-0.05,32.65,59.18,55.92,35.48,55.0,34.94,52.33,86,46.612
0.65,0.55,-0.05,32.65,59.18,55.92,35.48,54.92,35.54,52.87,87,46.612
1.0,0.8,-0.1,32.65,59.18,55.92,35.48,55.0,34.94,52.33,86,46.612
0.9,0.6,-0.25,31.49,49.27,56.69,35.48,54.37,29.52,48.61,72,46.61
0.45,0.6,-0.3,25.95,21.57,60.38,31.45,59.26,24.1,45.24,42,46.608000000000004
0.15,0.2,-0.1,25.95,21.57,60.38,31.45,59.26,24.1,45.24,42,46.608000000000004
0.3,0.4,-0.2,25.95,21.57,60.38,31.45,59.26,24.1,45.24,42,46.608000000000004
0.85,1.0,0.05,34.11,61.81,54.94,35.89,53.79,36.14,52.17,92,46.608
0.75,0.15,-0.15,34.11,61.81,54.94,36.29,52.14,32.53,55.26,76,46.608
0.5,0.1,-0.1,34.11,61.81,54.94,36.29,52.14,32.53,55.26,76,46.608
1.0,0.2,-0.2,34.11,61.81,54.94,36.29,52.14,32.53,55.26,76,46.608
0.8,0.95,0.05,34.11,61.81,54.94,35.89,53.79,36.14,52.17,92,46.608
0.25,0.05,-0.05,34.11,61.81,54.94,36.29,52.14,32.53,55.26,76,46.608
0.15,0.65,-0.1,32.07,44.9,56.3,33.87,53.06,34.94,53.57,84,46.608
0.75,0.25,-0.3,30.61,42.57,57.27,30.65,52.78,28.92,50.88,57,46.606
0.55,0.8,0.1,34.69,62.39,54.55,36.29,54.55,39.16,53.61,97,46.605999999999995
0.5,0.8,0.15,34.69,62.39,54.55,35.89,53.38,39.76,54.08,98,46.605999999999995
0.4,0.65,0.15,34.69,62.39,54.55,35.89,53.38,39.76,54.08,98,46.605999999999995
0.55,1.0,0.25,34.69,62.39,54.55,36.29,53.73,39.76,54.55,99,46.605999999999995
0.55,0.9,0.2,34.69,62.39,54.55,35.89,53.38,39.76,54.08,98,46.605999999999995
0.45,0.95,-0.1,32.94,53.35,55.71,36.69,56.14,34.94,53.57,84,46.602000000000004
0.15,0.15,0.15,35.86,70.26,53.76,37.9,53.79,39.16,53.85,104,46.6
0.05,0.05,0.05,35.86,70.26,53.76,37.9,53.79,39.16,53.85,104,46.6
0.15,0.2,0.25,35.86,70.26,53.76,37.9,53.74,39.76,53.27,107,46.6
0.3,0.3,0.3,35.86,70.26,53.76,37.9,53.79,39.16,53.85,104,46.6
0.25,0.25,0.25,35.86,70.26,53.76,37.9,53.79,39.16,53.85,104,46.6
0.25,0.55,0.25,34.99,65.6,54.34,37.5,54.61,39.76,54.37,103,46.6
0.2,0.2,0.2,35.86,70.26,53.76,37.9,53.79,39.16,53.85,104,46.6
0.2,0.2,0.25,35.86,70.26,53.76,37.9,53.42,39.76,54.21,107,46.6
0.15,0.15,0.2,35.86,70.26,53.76,37.9,53.42,39.76,54.21,107,46.6
0.3,0.65,0.3,34.99,65.6,54.34,37.5,54.61,39.76,54.37,103,46.6
0.1,0.1,0.1,35.86,70.26,53.76,37.9,53.79,39.16,53.85,104,46.6
0.7,0.95,0.3,34.99,65.6,54.34,35.48,54.07,39.76,54.08,98,46.6
0.25,0.25,0.3,35.86,70.26,53.76,37.9,53.42,39.76,54.21,107,46.6
0.7,0.3,-0.25,31.49,46.06,56.67,33.06,52.27,28.92,50.82,61,46.598
0.65,0.55,-0.2,31.49,46.06,56.67,35.08,54.64,28.92,48.57,70,46.598
0.2,0.75,-0.05,34.4,55.1,54.73,37.1,53.28,37.95,54.35,92,46.59799999999999
1.0,0.9,-0.1,32.36,57.73,56.08,35.48,54.92,35.54,52.87,87,46.592
0.5,0.85,-0.0,34.4,60.06,54.72,35.48,53.49,36.75,52.75,91,46.592
0.3,0.55,-0.2,27.41,25.07,59.38,32.66,56.72,27.11,47.27,55,46.592
0.8,0.65,-0.1,32.36,57.73,56.08,36.29,55.93,34.94,52.94,85,46.592
