rule_id,feature,orientation,mode,quantile,threshold_hi,threshold_lo,rho_dev,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_up_calls,dev2023_24_down_calls,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,val2025_n,val2025_coverage_pct,val2025_up_calls,val2025_down_calls,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,confirm2026_n,confirm2026_coverage_pct,confirm2026_up_calls,confirm2026_down_calls,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,min_holdout_exact_pct,min_holdout_sign_pct,mean_holdout_coverage_pct
DII_ifut_lvl_chg21|1|both|0.800,DII_ifut_lvl_chg21,1,both,0.8,0.033565169921106745,-0.028196759469451996,0.207746,28,38.36,14,14,57.14,22,72.73,28,53.85,19,9,53.57,21,71.43,24,68.57,11,13,54.17,16,81.25,53.57,71.43,61.209999999999994
DII_v3inst_qflow_sum21|1|both|0.750,DII_v3inst_qflow_sum21,1,both,0.75,0.0072663893873441965,-0.010630311492104791,0.129946,36,49.32,18,18,47.22,29,58.62,31,59.62,18,13,54.84,25,68.0,28,80.0,16,12,53.57,19,78.95,53.57,68.0,69.81
DII_v3inst_qflow_mean21|1|both|0.750,DII_v3inst_qflow_mean21,1,both,0.75,0.0003460185422544856,-0.0005062053091478473,0.125587,36,49.32,18,18,47.22,29,58.62,31,59.62,18,13,54.84,25,68.0,28,80.0,16,12,53.57,19,78.95,53.57,68.0,69.81
DII_index_qflow_sum7|1|upper|0.700,DII_index_qflow_sum7,1,upper,0.7,0.0010235093854336266,,0.104683,22,30.14,22,0,59.09,19,68.42,28,53.85,28,0,60.71,23,73.91,15,42.86,15,0,53.33,11,72.73,53.33,72.73,48.355000000000004
DII_index_qflow_mean7|1|upper|0.700,DII_index_qflow_mean7,1,upper,0.7,0.00014621562649051807,,0.107398,22,30.14,22,0,59.09,19,68.42,28,53.85,28,0,60.71,23,73.91,15,42.86,15,0,53.33,11,72.73,53.33,72.73,48.355000000000004
DII_v2inst_qflow_sum7|1|upper|0.700,DII_v2inst_qflow_sum7,1,upper,0.7,0.0010235093854336266,,0.104683,22,30.14,22,0,59.09,19,68.42,28,53.85,28,0,60.71,23,73.91,15,42.86,15,0,53.33,11,72.73,53.33,72.73,48.355000000000004
DII_v2inst_qflow_mean7|1|upper|0.700,DII_v2inst_qflow_mean7,1,upper,0.7,0.00014621562649051807,,0.107398,22,30.14,22,0,59.09,19,68.42,28,53.85,28,0,60.71,23,73.91,15,42.86,15,0,53.33,11,72.73,53.33,72.73,48.355000000000004
DII_v3inst_qflow_sum7|1|upper|0.600,DII_v3inst_qflow_sum7,1,upper,0.6,0.0008093180444096427,,0.138282,29,39.73,29,0,62.07,24,75.0,30,57.69,30,0,56.67,25,68.0,15,42.86,15,0,53.33,11,72.73,53.33,68.0,50.275
DII_v3inst_qflow_mean7|1|upper|0.600,DII_v3inst_qflow_mean7,1,upper,0.6,0.00011561686348709182,,0.141892,29,39.73,29,0,62.07,24,75.0,30,57.69,30,0,56.67,25,68.0,15,42.86,15,0,53.33,11,72.73,53.33,68.0,50.275
DII_optheavy_lvl_z21|1|both|0.900,DII_optheavy_lvl_z21,1,both,0.9,1.5915637989416305,-1.3358143235576159,0.164898,16,21.92,8,8,43.75,12,58.33,15,28.85,8,7,53.33,12,66.67,12,34.29,3,9,58.33,7,100.0,53.33,66.67,31.57
DII_futheavy_lvl_chg7|1|both|0.900,DII_futheavy_lvl_chg7,1,both,0.9,0.014309150523888325,-0.014850493414803215,0.209917,16,21.92,8,8,43.75,10,70.0,25,48.08,19,6,56.0,20,70.0,15,42.86,6,9,53.33,13,61.54,53.33,61.54,45.47
DII_ifut_lvl_chg7|1|both|0.900,DII_ifut_lvl_chg7,1,both,0.9,0.023203514429063363,-0.02506188509171974,0.182938,16,21.92,8,8,43.75,10,70.0,24,46.15,17,7,62.5,19,78.95,15,42.86,6,9,53.33,13,61.54,53.33,61.54,44.504999999999995
Client_sfut_qflow_sum3|-1|both|0.750,Client_sfut_qflow_sum3,-1,both,0.75,0.001679245874515384,-0.010261908753257604,-0.121622,38,52.05,19,19,47.37,28,64.29,15,28.85,10,5,53.33,13,61.54,14,40.0,9,5,64.29,12,75.0,53.33,61.54,34.425
Pro_ifut_lvl_posdays21|1|both|0.900,Pro_ifut_lvl_posdays21,1,both,0.9,0.8571428571428571,0.0,0.119236,16,21.92,8,8,56.25,13,69.23,15,28.85,9,6,53.33,13,61.54,10,28.57,9,1,70.0,9,77.78,53.33,61.54,28.71
DII_optheavy_lvl_chg7|1|both|0.900,DII_optheavy_lvl_chg7,1,both,0.9,0.004696886817493766,-0.004333050083275482,0.180012,16,21.92,8,8,50.0,11,72.73,15,28.85,11,4,53.33,13,61.54,10,28.57,4,6,60.0,8,75.0,53.33,61.54,28.71
oc_pcr_oi_z63|1|both|0.800,oc_pcr_oi_z63,1,both,0.8,0.9827425919474841,-0.5136817427049973,0.114943,28,38.36,14,14,50.0,22,63.64,30,57.69,9,21,53.33,27,59.26,21,60.0,7,14,57.14,16,75.0,53.33,59.26,58.845
smart_vs_client_v2inst_rflow_posdays21|1|both|0.900,smart_vs_client_v2inst_rflow_posdays21,1,both,0.9,0.6190476190476191,0.42857142857142855,0.122769,21,28.77,8,13,52.38,18,61.11,25,48.08,7,18,56.0,24,58.33,15,42.86,2,13,53.33,12,66.67,53.33,58.33,45.47
Pro_scall_qflow_sum2|1|both|0.800,Pro_scall_qflow_sum2,1,both,0.8,0.03245150054850154,-0.028391103481961007,0.190176,30,41.1,15,15,53.33,26,61.54,20,38.46,7,13,60.0,17,70.59,17,48.57,4,13,52.94,12,75.0,52.94,70.59,43.515
Pro_scall_rflow_z21|1|both|0.800,Pro_scall_rflow_z21,1,both,0.8,0.5732495110099372,-0.6691752145536373,0.110457,30,41.1,15,15,46.67,22,63.64,17,32.69,7,10,52.94,13,69.23,16,45.71,7,9,56.25,12,75.0,52.94,69.23,39.2
Client_optheavy_rflow_posdays21|-1|lower|0.850,Client_optheavy_rflow_posdays21,-1,lower,0.85,,-0.5476190476190476,-0.157161,11,15.07,0,11,45.45,10,50.0,20,38.46,0,20,55.0,16,68.75,17,48.57,0,17,52.94,12,75.0,52.94,68.75,43.515
Client_optheavy_rflow_posdays21|-1|lower|0.900,Client_optheavy_rflow_posdays21,-1,lower,0.9,,-0.5714285714285714,-0.157161,11,15.07,0,11,45.45,10,50.0,20,38.46,0,20,55.0,16,68.75,17,48.57,0,17,52.94,12,75.0,52.94,68.75,43.515
DII_ifut_qflow_sum5|1|both|0.850,DII_ifut_qflow_sum5,1,both,0.85,0.012935249621945411,-0.01661406324258423,0.154865,22,30.14,11,11,40.91,16,56.25,29,55.77,17,12,58.62,22,77.27,17,48.57,9,8,52.94,15,60.0,52.94,60.0,52.17
DII_ifut_rflow_sum7|1|both|0.850,DII_ifut_rflow_sum7,1,both,0.85,0.01885992221790105,-0.021101444745877277,0.161884,22,30.14,11,11,45.45,16,62.5,34,65.38,22,12,61.76,27,77.78,19,54.29,9,10,52.63,15,66.67,52.63,66.67,59.834999999999994
DII_ifut_rflow_mean7|1|both|0.850,DII_ifut_rflow_mean7,1,both,0.85,0.0026942746025572927,-0.0030144921065538965,0.165926,22,30.14,11,11,45.45,16,62.5,34,65.38,22,12,61.76,27,77.78,19,54.29,9,10,52.63,15,66.67,52.63,66.67,59.834999999999994
DII_optheavy_lvl_z21|1|both|0.800,DII_optheavy_lvl_z21,1,both,0.8,1.2858782320030315,-0.8835171040367835,0.164898,30,41.1,15,15,43.33,23,56.52,19,36.54,10,9,52.63,16,62.5,17,48.57,3,14,52.94,11,81.82,52.63,62.5,42.555
Client_optheavy_rflow_posdays21|-1|both|0.900,Client_optheavy_rflow_posdays21,-1,both,0.9,-0.38095238095238093,-0.5714285714285714,-0.157161,20,27.4,9,11,60.0,18,66.67,21,40.38,1,20,57.14,17,70.59,21,60.0,4,17,52.38,16,68.75,52.38,68.75,50.19
DII_index_qflow_sum7|1|both|0.750,DII_index_qflow_sum7,1,both,0.75,0.0016396335441083547,-0.0036475575096608435,0.104683,38,52.05,19,19,44.74,30,56.67,38,73.08,26,12,63.16,31,77.42,21,60.0,13,8,52.38,17,64.71,52.38,64.71,66.53999999999999
DII_index_qflow_mean7|1|both|0.750,DII_index_qflow_mean7,1,both,0.75,0.00023423336344405066,-0.0005210796442372634,0.107398,38,52.05,19,19,44.74,30,56.67,38,73.08,26,12,63.16,31,77.42,21,60.0,13,8,52.38,17,64.71,52.38,64.71,66.53999999999999
DII_v2inst_qflow_sum7|1|both|0.750,DII_v2inst_qflow_sum7,1,both,0.75,0.0016396335441083547,-0.0036475575096608435,0.104683,38,52.05,19,19,44.74,30,56.67,38,73.08,26,12,63.16,31,77.42,21,60.0,13,8,52.38,17,64.71,52.38,64.71,66.53999999999999
DII_v2inst_qflow_mean7|1|both|0.750,DII_v2inst_qflow_mean7,1,both,0.75,0.00023423336344405066,-0.0005210796442372634,0.107398,38,52.05,19,19,44.74,30,56.67,38,73.08,26,12,63.16,31,77.42,21,60.0,13,8,52.38,17,64.71,52.38,64.71,66.53999999999999
Client_sfut_qflow_sum4|-1|both|0.750,Client_sfut_qflow_sum4,-1,both,0.75,0.0026708372614685384,-0.0098176147448979,-0.167438,38,52.05,19,19,44.74,26,65.38,21,40.38,12,9,52.38,19,57.89,12,34.29,7,5,75.0,9,100.0,52.38,57.89,37.335
Client_sfut_qflow_mean4|-1|both|0.750,Client_sfut_qflow_mean4,-1,both,0.75,0.0006677093153671346,-0.002454403686224475,-0.167438,38,52.05,19,19,44.74,26,65.38,21,40.38,12,9,52.38,19,57.89,12,34.29,7,5,75.0,9,100.0,52.38,57.89,37.335
DII_v2inst_lvl_z21|1|both|0.700,DII_v2inst_lvl_z21,1,both,0.7,1.0661463847827088,-0.5994043973763026,0.203229,44,60.27,22,22,43.18,33,57.58,27,51.92,17,10,62.96,22,77.27,23,65.71,5,18,52.17,16,75.0,52.17,75.0,58.815
DII_optheavy_lvl_chg15|1|both|0.700,DII_optheavy_lvl_chg15,1,both,0.7,0.0027405143111063576,-0.002579374115780588,0.218721,42,57.53,21,21,47.62,33,60.61,28,53.85,14,14,60.71,23,73.91,23,65.71,10,13,52.17,14,85.71,52.17,73.91,59.78
Client_futheavy_qflow_posdays21|-1|both|0.850,Client_futheavy_qflow_posdays21,-1,both,0.85,-0.38095238095238093,-0.5952380952380951,-0.119085,28,38.36,17,11,46.43,22,59.09,23,44.23,12,11,52.17,19,63.16,12,34.29,6,6,58.33,12,58.33,52.17,58.33,39.26
DII_v2inst_lvl_chg15|1|both|0.700,DII_v2inst_lvl_chg15,1,both,0.7,0.00470569982191357,-0.003144658587175782,0.234258,42,57.53,21,21,47.62,32,62.5,34,65.38,18,16,61.76,27,77.78,25,71.43,10,15,52.0,16,81.25,52.0,77.78,68.405
DII_v3inst_lvl_chg21|1|both|0.750,DII_v3inst_lvl_chg21,1,both,0.75,0.01311755904508893,-0.00828865760482382,0.248886,36,49.32,18,18,47.22,26,65.38,31,59.62,16,15,61.29,26,73.08,25,71.43,11,14,52.0,17,76.47,52.0,73.08,65.525
DII_ifut_rflow_sum21|1|both|0.750,DII_ifut_rflow_sum21,1,both,0.75,0.02761529188902582,-0.024704200168907106,0.178236,36,49.32,18,18,47.22,28,60.71,24,46.15,16,8,66.67,20,80.0,25,71.43,12,13,52.0,18,72.22,52.0,72.22,58.790000000000006
DII_ifut_rflow_mean21|1|both|0.750,DII_ifut_rflow_mean21,1,both,0.75,0.00131501389947742,-0.0011763904842336716,0.1777,36,49.32,18,18,47.22,28,60.71,24,46.15,16,8,66.67,20,80.0,25,71.43,12,13,52.0,18,72.22,52.0,72.22,58.790000000000006
DII_futheavy_rflow_sum21|1|both|0.750,DII_futheavy_rflow_sum21,1,both,0.75,0.014680882777251467,-0.011640337915545241,0.16063,36,49.32,18,18,44.44,28,57.14,31,59.62,19,12,58.06,25,72.0,27,77.14,13,14,51.85,19,73.68,51.85,72.0,68.38
DII_futheavy_rflow_mean21|1|both|0.750,DII_futheavy_rflow_mean21,1,both,0.75,0.0006990896560595938,-0.0005543018055021544,0.159859,36,49.32,18,18,44.44,28,57.14,31,59.62,19,12,58.06,25,72.0,27,77.14,13,14,51.85,19,73.68,51.85,72.0,68.38
DII_optheavy_lvl_chg15|1|both|0.600,DII_optheavy_lvl_chg15,1,both,0.6,0.0014918846547249407,-0.0003419336931996292,0.218721,56,76.71,28,28,44.64,44,56.82,43,82.69,20,23,58.14,35,71.43,29,82.86,11,18,51.72,19,78.95,51.72,71.43,82.775
DII_ifut_rflow_sum5|1|both|0.850,DII_ifut_rflow_sum5,1,both,0.85,0.016820970514324976,-0.015377188317141086,0.181684,22,30.14,11,11,50.0,16,68.75,29,55.77,15,14,51.72,22,68.18,21,60.0,10,11,52.38,16,68.75,51.72,68.18,57.885000000000005
oc_pcr_oi_z63|1|both|0.850,oc_pcr_oi_z63,1,both,0.85,1.1430943372775,-0.6270000129135936,0.114943,22,30.14,11,11,45.45,16,62.5,29,55.77,9,20,51.72,26,57.69,20,57.14,7,13,55.0,15,73.33,51.72,57.69,56.455
DII_v3inst_rflow_sum7|1|both|0.600,DII_v3inst_rflow_sum7,1,both,0.6,0.002611965089234354,-0.0008699544952025939,0.121097,58,79.45,29,29,43.1,43,58.14,47,90.38,29,18,57.45,38,71.05,31,88.57,10,21,51.61,22,72.73,51.61,71.05,89.475
DII_v3inst_rflow_mean7|1|both|0.600,DII_v3inst_rflow_mean7,1,both,0.6,0.000373137869890622,-0.00012427921360037058,0.122146,58,79.45,29,29,43.1,43,58.14,47,90.38,29,18,57.45,38,71.05,31,88.57,10,21,51.61,22,72.73,51.61,71.05,89.475
DII_futheavy_rflow_sum7|1|both|0.600,DII_futheavy_rflow_sum7,1,both,0.6,0.0026425859092772054,-0.0019270577428021868,0.142324,58,79.45,29,29,41.38,43,55.81,49,94.23,31,18,55.1,40,67.5,31,88.57,10,21,51.61,22,72.73,51.61,67.5,91.4
DII_futheavy_rflow_mean7|1|both|0.600,DII_futheavy_rflow_mean7,1,both,0.6,0.00037751227275388647,-0.00027529396325745527,0.144484,58,79.45,29,29,41.38,43,55.81,49,94.23,31,18,55.1,40,67.5,31,88.57,10,21,51.61,22,72.73,51.61,67.5,91.4
DII_ifut_qflow_sum21|1|both|0.700,DII_ifut_qflow_sum21,1,both,0.7,0.016125984706838997,-0.013650762210559275,0.189738,44,60.27,22,22,47.73,36,58.33,36,69.23,18,18,55.56,30,66.67,31,88.57,17,14,51.61,22,72.73,51.61,66.67,78.9
DII_ifut_qflow_mean21|1|both|0.700,DII_ifut_qflow_mean21,1,both,0.7,0.0007679040336589999,-0.0006500362957409179,0.188397,44,60.27,22,22,47.73,36,58.33,36,69.23,18,18,55.56,30,66.67,31,88.57,17,14,51.61,22,72.73,51.61,66.67,78.9
DII_v3inst_lvl_chg7|1|both|0.850,DII_v3inst_lvl_chg7,1,both,0.85,0.008412063145546211,-0.008562784459965583,0.255354,22,30.14,11,11,50.0,16,68.75,31,59.62,21,10,51.61,25,64.0,17,48.57,5,12,52.94,13,69.23,51.61,64.0,54.095
Pro_index_rflow_sum2|1|both|0.600,Pro_index_rflow_sum2,1,both,0.6,0.006312645996034356,-0.004376511728822231,0.202548,58,79.45,29,29,48.28,43,65.12,39,75.0,9,30,51.28,32,62.5,25,71.43,11,14,52.0,18,72.22,51.28,62.5,73.215
DII_optheavy_lvl_z21|1|both|0.600,DII_optheavy_lvl_z21,1,both,0.6,0.6986237028716806,0.1567085506328888,0.164898,58,79.45,29,29,43.1,45,55.56,43,82.69,18,25,51.16,35,62.86,31,88.57,7,24,54.84,23,73.91,51.16,62.86,85.63
smart_plus_contra_client_v2inst_lvl_z63|-1|both|0.600,smart_plus_contra_client_v2inst_lvl_z63,-1,both,0.6,0.3752274180254981,-0.23459021282790235,-0.121812,56,76.71,28,28,42.86,41,58.54,45,86.54,16,29,51.11,38,60.53,21,60.0,8,13,57.14,16,75.0,51.11,60.53,73.27000000000001
DII_ifut_lvl_chg21|1|both|0.900,DII_ifut_lvl_chg21,1,both,0.9,0.04864042697810458,-0.05981356283648744,0.207746,14,19.18,7,7,57.14,11,72.73,15,28.85,13,2,73.33,13,84.62,18,51.43,9,9,50.0,11,81.82,50.0,81.82,40.14
DII_v3inst_lvl_chg15|1|both|0.750,DII_v3inst_lvl_chg15,1,both,0.75,0.009996440021028464,-0.006620178795867692,0.17631,36,49.32,18,18,41.67,26,57.69,34,65.38,19,15,61.76,26,80.77,24,68.57,8,16,50.0,15,80.0,50.0,80.0,66.975
DII_ifut_lvl_chg21|1|both|0.850,DII_ifut_lvl_chg21,1,both,0.85,0.040242563424238674,-0.03843315908711135,0.207746,22,30.14,11,11,59.09,18,72.22,19,36.54,14,5,63.16,15,80.0,22,62.86,10,12,50.0,14,78.57,50.0,78.57,49.7
DII_futheavy_lvl_chg15|1|both|0.800,DII_futheavy_lvl_chg15,1,both,0.8,0.015839119606015646,-0.012399754123570833,0.128825,28,38.36,14,14,42.86,21,57.14,29,55.77,17,12,58.62,22,77.27,24,68.57,8,16,50.0,15,80.0,50.0,77.27,62.17
DII_v3inst_lvl_chg15|1|both|0.800,DII_v3inst_lvl_chg15,1,both,0.8,0.011388329651907341,-0.010746691233092368,0.17631,28,38.36,14,14,42.86,19,63.16,29,55.77,18,11,58.62,22,77.27,22,62.86,8,14,50.0,13,84.62,50.0,77.27,59.315
DII_v2inst_lvl_z21|1|both|0.750,DII_v2inst_lvl_z21,1,both,0.75,1.138114095737837,-0.7995594657714817,0.203229,36,49.32,18,18,41.67,27,55.56,26,50.0,17,9,61.54,21,76.19,20,57.14,5,15,50.0,13,76.92,50.0,76.19,53.57
DII_v3inst_lvl_z21|1|both|0.750,DII_v3inst_lvl_z21,1,both,0.75,1.3064746123259368,-1.055433299044287,0.175863,36,49.32,18,18,44.44,26,61.54,21,40.38,14,7,57.14,16,75.0,20,57.14,5,15,50.0,13,76.92,50.0,75.0,48.760000000000005
DII_futheavy_lvl_z21|1|both|0.750,DII_futheavy_lvl_z21,1,both,0.75,1.358381412549583,-1.04117650108358,0.133803,36,49.32,18,18,41.67,27,55.56,21,40.38,14,7,57.14,16,75.0,20,57.14,5,15,50.0,13,76.92,50.0,75.0,48.760000000000005
DII_v3inst_rflow_sum21|1|both|0.750,DII_v3inst_rflow_sum21,1,both,0.75,0.0108462053422098,-0.006657128906022325,0.115996,36,49.32,18,18,44.44,28,57.14,34,65.38,20,14,61.76,28,75.0,26,74.29,12,14,50.0,18,72.22,50.0,72.22,69.83500000000001
DII_v3inst_rflow_mean21|1|both|0.750,DII_v3inst_rflow_mean21,1,both,0.75,0.000516485968676657,-0.0003170061383820155,0.114889,36,49.32,18,18,44.44,28,57.14,34,65.38,20,14,61.76,28,75.0,26,74.29,12,14,50.0,18,72.22,50.0,72.22,69.83500000000001
DII_futheavy_lvl_chg21|1|both|0.750,DII_futheavy_lvl_chg21,1,both,0.75,0.018726260722390965,-0.013277862009781309,0.219803,36,49.32,18,18,47.22,27,62.96,31,59.62,17,14,61.29,25,76.0,26,74.29,11,15,50.0,18,72.22,50.0,72.22,66.955
DII_v3inst_rflow_sum7|1|upper|0.600,DII_v3inst_rflow_sum7,1,upper,0.6,0.002611965089234354,,0.121097,29,39.73,29,0,62.07,24,75.0,29,55.77,29,0,62.07,25,72.0,10,28.57,10,0,50.0,7,71.43,50.0,71.43,42.17
DII_v3inst_rflow_mean7|1|upper|0.600,DII_v3inst_rflow_mean7,1,upper,0.6,0.000373137869890622,,0.122146,29,39.73,29,0,62.07,24,75.0,29,55.77,29,0,62.07,25,72.0,10,28.57,10,0,50.0,7,71.43,50.0,71.43,42.17
DII_ifut_rflow_sum7|1|upper|0.700,DII_ifut_rflow_sum7,1,upper,0.7,0.01179622152414979,,0.161884,22,30.14,22,0,72.73,19,84.21,25,48.08,25,0,60.0,21,71.43,10,28.57,10,0,50.0,7,71.43,50.0,71.43,38.325
DII_ifut_rflow_mean7|1|upper|0.700,DII_ifut_rflow_mean7,1,upper,0.7,0.00168517450344997,,0.165926,22,30.14,22,0,72.73,19,84.21,25,48.08,25,0,60.0,21,71.43,10,28.57,10,0,50.0,7,71.43,50.0,71.43,38.325
DII_v3inst_rflow_sum7|1|upper|0.700,DII_v3inst_rflow_sum7,1,upper,0.7,0.0044142395372912336,,0.121097,22,30.14,22,0,63.64,19,73.68,25,48.08,25,0,64.0,21,76.19,10,28.57,10,0,50.0,7,71.43,50.0,71.43,38.325
DII_v3inst_rflow_mean7|1|upper|0.700,DII_v3inst_rflow_mean7,1,upper,0.7,0.000630605648184462,,0.122146,22,30.14,22,0,63.64,19,73.68,25,48.08,25,0,64.0,21,76.19,10,28.57,10,0,50.0,7,71.43,50.0,71.43,38.325
DII_futheavy_rflow_sum7|1|upper|0.700,DII_futheavy_rflow_sum7,1,upper,0.7,0.006886789016923595,,0.142324,22,30.14,22,0,68.18,19,78.95,25,48.08,25,0,60.0,21,71.43,10,28.57,10,0,50.0,7,71.43,50.0,71.43,38.325
DII_futheavy_rflow_mean7|1|upper|0.700,DII_futheavy_rflow_mean7,1,upper,0.7,0.0009838270024176564,,0.144484,22,30.14,22,0,68.18,19,78.95,25,48.08,25,0,60.0,21,71.43,10,28.57,10,0,50.0,7,71.43,50.0,71.43,38.325
DII_v3inst_rflow_sum7|1|upper|0.750,DII_v3inst_rflow_sum7,1,upper,0.75,0.006151091409824992,,0.121097,19,26.03,19,0,68.42,17,76.47,24,46.15,24,0,62.5,20,75.0,10,28.57,10,0,50.0,7,71.43,50.0,71.43,37.36
DII_v3inst_rflow_mean7|1|upper|0.750,DII_v3inst_rflow_mean7,1,upper,0.75,0.0008787273442607131,,0.122146,19,26.03,19,0,68.42,17,76.47,24,46.15,24,0,62.5,20,75.0,10,28.57,10,0,50.0,7,71.43,50.0,71.43,37.36
DII_futheavy_rflow_sum7|1|upper|0.750,DII_futheavy_rflow_sum7,1,upper,0.75,0.00829189596011106,,0.142324,19,26.03,19,0,73.68,17,82.35,24,46.15,24,0,62.5,20,75.0,10,28.57,10,0,50.0,7,71.43,50.0,71.43,37.36
DII_futheavy_rflow_mean7|1|upper|0.750,DII_futheavy_rflow_mean7,1,upper,0.75,0.0011845565657301515,,0.144484,19,26.03,19,0,73.68,17,82.35,24,46.15,24,0,62.5,20,75.0,10,28.57,10,0,50.0,7,71.43,50.0,71.43,37.36
DII_ifut_rflow_sum7|1|upper|0.750,DII_ifut_rflow_sum7,1,upper,0.75,0.0149427182723691,,0.161884,19,26.03,19,0,73.68,17,82.35,23,44.23,23,0,65.22,19,78.95,10,28.57,10,0,50.0,7,71.43,50.0,71.43,36.4
DII_ifut_rflow_mean7|1|upper|0.750,DII_ifut_rflow_mean7,1,upper,0.75,0.0021346740389098715,,0.165926,19,26.03,19,0,73.68,17,82.35,23,44.23,23,0,65.22,19,78.95,10,28.57,10,0,50.0,7,71.43,50.0,71.43,36.4
DII_v2inst_lvl_chg15|1|upper|0.700,DII_v2inst_lvl_chg15,1,upper,0.7,0.00470569982191357,,0.234258,21,28.77,21,0,66.67,18,77.78,18,34.62,18,0,72.22,15,86.67,10,28.57,10,0,50.0,7,71.43,50.0,71.43,31.595
DII_ifut_rflow_sum5|1|upper|0.850,DII_ifut_rflow_sum5,1,upper,0.85,0.016820970514324976,,0.181684,11,15.07,11,0,72.73,10,80.0,15,28.85,15,0,60.0,12,75.0,10,28.57,10,0,50.0,7,71.43,50.0,71.43,28.71
DII_optheavy_lvl_chg15|1|upper|0.700,DII_optheavy_lvl_chg15,1,upper,0.7,0.0027405143111063576,,0.218721,21,28.77,21,0,61.9,17,76.47,14,26.92,14,0,71.43,12,83.33,10,28.57,10,0,50.0,7,71.43,50.0,71.43,27.745
DII_v2inst_lvl_chg21|1|both|0.750,DII_v2inst_lvl_chg21,1,both,0.75,0.0071905446393446,-0.00442530410811613,0.305663,36,49.32,18,18,47.22,27,62.96,30,57.69,15,15,56.67,24,70.83,26,74.29,12,14,50.0,18,72.22,50.0,70.83,65.99000000000001
DII_ifut_rflow_sum21|1|both|0.800,DII_ifut_rflow_sum21,1,both,0.8,0.031293851559213055,-0.029368160322867317,0.178236,29,39.73,15,14,48.28,22,63.64,22,42.31,16,6,63.64,18,77.78,24,68.57,11,13,50.0,17,70.59,50.0,70.59,55.44
DII_ifut_rflow_mean21|1|both|0.800,DII_ifut_rflow_mean21,1,both,0.8,0.0014901834075815741,-0.0013984838248984435,0.1777,30,41.1,15,15,46.67,23,60.87,22,42.31,16,6,63.64,18,77.78,24,68.57,11,13,50.0,17,70.59,50.0,70.59,55.44
DII_futheavy_rflow_sum21|1|both|0.800,DII_futheavy_rflow_sum21,1,both,0.8,0.01810432018355342,-0.017109269011412628,0.16063,29,39.73,15,14,48.28,24,58.33,22,42.31,16,6,63.64,18,77.78,24,68.57,11,13,50.0,17,70.59,50.0,70.59,55.44
DII_futheavy_rflow_mean21|1|both|0.800,DII_futheavy_rflow_mean21,1,both,0.8,0.0008621104849311151,-0.0008147270957815536,0.159859,29,39.73,15,14,48.28,24,58.33,22,42.31,16,6,63.64,18,77.78,24,68.57,11,13,50.0,17,70.59,50.0,70.59,55.44
DII_v2inst_lvl_chg21|1|both|0.700,DII_v2inst_lvl_chg21,1,both,0.7,0.006585740682286826,-0.0021969552531968632,0.305663,42,57.53,21,21,42.86,31,58.06,38,73.08,17,21,60.53,31,74.19,28,80.0,12,16,50.0,20,70.0,50.0,70.0,76.53999999999999
DII_ifut_lvl_chg21|1|both|0.750,DII_ifut_lvl_chg21,1,both,0.75,0.02995821011830945,-0.016335774248336377,0.207746,36,49.32,18,18,47.22,27,62.96,35,67.31,20,15,57.14,28,71.43,28,80.0,11,17,50.0,20,70.0,50.0,70.0,73.655
DII_futheavy_qflow_sum7|1|upper|0.600,DII_futheavy_qflow_sum7,1,upper,0.6,0.0019023674513732086,,0.151179,29,39.73,29,0,62.07,24,75.0,29,55.77,29,0,58.62,24,70.83,14,40.0,14,0,50.0,10,70.0,50.0,70.0,47.885000000000005
DII_futheavy_qflow_mean7|1|upper|0.600,DII_futheavy_qflow_mean7,1,upper,0.6,0.00027176677876760124,,0.154264,29,39.73,29,0,62.07,24,75.0,29,55.77,29,0,58.62,24,70.83,14,40.0,14,0,50.0,10,70.0,50.0,70.0,47.885000000000005
DII_ifut_lvl_chg21|1|both|0.700,DII_ifut_lvl_chg21,1,both,0.7,0.02793201948914303,-0.011696116881659923,0.207746,42,57.53,21,21,47.62,33,60.61,41,78.85,21,20,56.1,33,69.7,28,80.0,11,17,50.0,20,70.0,50.0,69.7,79.425
DII_ifut_qflow_sum7|1|upper|0.600,DII_ifut_qflow_sum7,1,upper,0.6,0.004178619797412868,,0.165494,29,39.73,29,0,62.07,24,75.0,28,53.85,28,0,57.14,23,69.57,14,40.0,14,0,50.0,10,70.0,50.0,69.57,46.925
DII_ifut_qflow_mean7|1|upper|0.600,DII_ifut_qflow_mean7,1,upper,0.6,0.0005969456853446955,,0.169906,29,39.73,29,0,62.07,24,75.0,28,53.85,28,0,57.14,23,69.57,14,40.0,14,0,50.0,10,70.0,50.0,69.57,46.925
DII_optheavy_lvl_chg21|1|both|0.750,DII_optheavy_lvl_chg21,1,both,0.75,0.005133009325922465,-0.002261477397953575,0.286774,36,49.32,18,18,47.22,29,58.62,29,55.77,11,18,51.72,22,68.18,22,62.86,7,15,50.0,14,78.57,50.0,68.18,59.315
